"submit.date","submit.time","trial.num","gazeLength","interval","numPic","browser","comments","condition","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","day.and.time","intervalNum","trials","trial_category","include","first.trial","numPicN","block","subid","final_faceIdx","include_good_rt","condition_trial","correct","mean_acc_exp","correct_exposure","rt_exposure"
"Jan 08 2015","23:02:33",32,"Live","Three",4,"Firefox","          ","SocialFirst",15,"Switch",0,"Novel138",1,"Novel42",2,1019,"straight-ahead",-1,"(Jan 08 2015 23:02:33)",3,36,"exposure",TRUE,FALSE,4,"second",304,-1,"include","no-social",NA,0.125,NA,1019
"Jan 08 2015","23:02:33",33,"Live","Three",4,"Firefox","          ","SocialFirst",12,"Same",1,"Novel61",3,"Novel61",3,909,"straight-ahead",-1,"(Jan 08 2015 23:02:33)",3,36,"test",TRUE,FALSE,4,"second",304,-1,"include","no-social",TRUE,0.125,NA,1753
"Jan 08 2015","23:02:33",34,"Live","Three",4,"Firefox","          ","SocialFirst",13,"Switch",0,"Novel129",2,"Novel80",3,757,"straight-ahead",-1,"(Jan 08 2015 23:02:33)",3,36,"test",TRUE,FALSE,4,"second",304,-1,"include","no-social",FALSE,0.125,NA,1525
"Jan 08 2015","23:02:33",35,"Live","Three",4,"Firefox","          ","SocialFirst",14,"Same",1,"Novel105",1,"Novel113",2,667,"straight-ahead",-1,"(Jan 08 2015 23:02:33)",3,36,"test",TRUE,FALSE,4,"second",304,-1,"include","no-social",FALSE,0.125,NA,1125
"Jan 08 2015","23:02:33",36,"Live","Three",4,"Firefox","          ","SocialFirst",15,"Switch",0,"Novel128",0,"Novel42",2,911,"straight-ahead",-1,"(Jan 08 2015 23:02:33)",3,36,"test",TRUE,FALSE,4,"second",304,-1,"include","no-social",FALSE,0.125,NA,1019
"Dec 05 2014","14:41:37",1,"Live","Zero",4,"Chrome","          no","No-socialFirst",0,"Switch",0,"squirrel",0,"",0,5135,"up-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"example",TRUE,FALSE,4,"first",305,2,"include","no-social",FALSE,1,NA,10968
"Dec 05 2014","14:41:37",2,"Live","Zero",4,"Chrome","          no","No-socialFirst",0,"Switch",0,"squirrel",0,"",0,3794,"up-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"example",TRUE,FALSE,4,"first",305,2,"include","no-social",FALSE,1,NA,10968
"Dec 05 2014","14:41:37",3,"Live","Zero",4,"Chrome","          no","No-socialFirst",0,"Switch",0,"tomato",1,"",0,2223,"up-right-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"example",TRUE,FALSE,4,"first",305,2,"include","no-social",FALSE,1,NA,10968
"Dec 05 2014","14:41:37",4,"Live","Zero",4,"Chrome","          no","No-socialFirst",0,"Switch",0,"tomato",2,"",0,1923,"down-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"example",TRUE,TRUE,4,"first",305,2,"include","no-social",TRUE,1,NA,10968
"Dec 05 2014","14:41:37",5,"Live","Zero",4,"Chrome","          no","No-socialFirst",0,"Switch",0,"Novel136",2,"Novel15",1,10968,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"exclude","no-social",NA,1,NA,10968
"Dec 05 2014","14:41:37",6,"Live","Zero",4,"Chrome","          no","No-socialFirst",0,"Switch",0,"Novel15",2,"Novel15",1,5941,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",TRUE,1,NA,10968
"Dec 05 2014","14:41:37",7,"Live","Zero",4,"Chrome","          no","No-socialFirst",1,"Same",1,"Novel49",3,"Novel49",3,3761,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,3761
"Dec 05 2014","14:41:37",8,"Live","Zero",4,"Chrome","          no","No-socialFirst",1,"Same",1,"Novel93",2,"Novel49",3,2670,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",FALSE,1,NA,3761
"Dec 05 2014","14:41:37",9,"Live","Zero",4,"Chrome","          no","No-socialFirst",2,"Switch",1,"Novel18",0,"Novel27",3,2250,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,2250
"Dec 05 2014","14:41:37",10,"Live","Zero",4,"Chrome","          no","No-socialFirst",2,"Switch",1,"Novel91",0,"Novel27",3,1589,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",FALSE,1,NA,2250
"Dec 05 2014","14:41:37",11,"Live","Zero",4,"Chrome","          no","No-socialFirst",3,"Same",0,"Novel25",1,"Novel25",1,2578,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,2578
"Dec 05 2014","14:41:37",12,"Live","Zero",4,"Chrome","          no","No-socialFirst",3,"Same",0,"Novel25",0,"Novel25",1,6957,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",TRUE,1,NA,2578
"Dec 05 2014","14:41:37",13,"Live","Zero",4,"Chrome","          no","No-socialFirst",4,"Switch",0,"Novel90",3,"Novel67",1,2703,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,2703
"Dec 05 2014","14:41:37",14,"Live","Zero",4,"Chrome","          no","No-socialFirst",4,"Switch",0,"Novel67",0,"Novel67",1,1812,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",TRUE,1,NA,2703
"Dec 05 2014","14:41:37",15,"Live","Zero",4,"Chrome","          no","No-socialFirst",5,"Same",1,"Novel20",1,"Novel20",1,2685,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,2685
"Dec 05 2014","14:41:37",16,"Live","Zero",4,"Chrome","          no","No-socialFirst",5,"Same",1,"Novel20",1,"Novel20",1,1923,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",TRUE,1,NA,2685
"Dec 05 2014","14:41:37",17,"Live","Zero",4,"Chrome","          no","No-socialFirst",6,"Switch",1,"Novel74",3,"Novel45",2,2483,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,2483
"Dec 05 2014","14:41:37",18,"Live","Zero",4,"Chrome","          no","No-socialFirst",6,"Switch",1,"Novel45",2,"Novel45",2,3047,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",TRUE,1,NA,2483
"Dec 05 2014","14:41:37",19,"Live","Zero",4,"Chrome","          no","No-socialFirst",7,"Same",0,"Novel98",0,"Novel98",0,3174,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"first",305,-1,"include","no-social",NA,1,NA,3174
"Dec 05 2014","14:41:37",20,"Live","Zero",4,"Chrome","          no","No-socialFirst",7,"Same",0,"Novel98",1,"Novel98",0,3030,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"first",305,-1,"include","no-social",TRUE,1,NA,3174
"Dec 05 2014","14:41:37",21,"Live","Zero",4,"Chrome","          no","No-socialFirst",8,"Switch",0,"Novel53",2,"Novel34",0,2292,"down-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,2,"include","social",TRUE,1,TRUE,2292
"Dec 05 2014","14:41:37",22,"Live","Zero",4,"Chrome","          no","No-socialFirst",8,"Switch",0,"Novel92",3,"Novel34",0,3633,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",FALSE,1,TRUE,2292
"Dec 05 2014","14:41:37",23,"Live","Zero",4,"Chrome","          no","No-socialFirst",9,"Same",1,"Novel123",2,"Novel123",2,1890,"down-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,2,"include","social",TRUE,1,TRUE,1890
"Dec 05 2014","14:41:37",24,"Live","Zero",4,"Chrome","          no","No-socialFirst",9,"Same",1,"Novel123",2,"Novel123",2,1845,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",TRUE,1,TRUE,1890
"Dec 05 2014","14:41:37",25,"Live","Zero",4,"Chrome","          no","No-socialFirst",10,"Switch",1,"Novel4",3,"Novel103",0,1969,"down-right-4sec",2,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,3,"include","social",TRUE,1,TRUE,1969
"Dec 05 2014","14:41:37",26,"Live","Zero",4,"Chrome","          no","No-socialFirst",10,"Switch",1,"Novel103",0,"Novel103",0,2021,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",TRUE,1,TRUE,1969
"Dec 05 2014","14:41:37",27,"Live","Zero",4,"Chrome","          no","No-socialFirst",11,"Same",0,"Novel122",3,"Novel122",3,1917,"down-right-4sec",2,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,3,"include","social",TRUE,1,TRUE,1917
"Dec 05 2014","14:41:37",28,"Live","Zero",4,"Chrome","          no","No-socialFirst",11,"Same",0,"Novel122",0,"Novel122",3,2195,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",TRUE,1,TRUE,1917
"Dec 05 2014","14:41:37",29,"Live","Zero",4,"Chrome","          no","No-socialFirst",12,"Switch",0,"Novel96",2,"Novel28",1,2534,"down-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,2,"include","social",TRUE,1,TRUE,2534
"Dec 05 2014","14:41:37",30,"Live","Zero",4,"Chrome","          no","No-socialFirst",12,"Switch",0,"Novel3",1,"Novel28",1,1528,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",FALSE,1,TRUE,2534
"Dec 05 2014","14:41:37",31,"Live","Zero",4,"Chrome","          no","No-socialFirst",13,"Same",1,"Novel127",0,"Novel127",0,2037,"up-left-4sec",1,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,0,"include","social",TRUE,1,TRUE,2037
"Dec 05 2014","14:41:37",32,"Live","Zero",4,"Chrome","          no","No-socialFirst",13,"Same",1,"Novel127",0,"Novel127",0,1670,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",TRUE,1,TRUE,2037
"Dec 05 2014","14:41:37",33,"Live","Zero",4,"Chrome","          no","No-socialFirst",14,"Switch",1,"Novel88",2,"Novel79",0,1890,"down-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,2,"include","social",TRUE,1,TRUE,1890
"Dec 05 2014","14:41:37",34,"Live","Zero",4,"Chrome","          no","No-socialFirst",14,"Switch",1,"Novel70",2,"Novel79",0,1747,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",FALSE,1,TRUE,1890
"Dec 05 2014","14:41:37",35,"Live","Zero",4,"Chrome","          no","No-socialFirst",15,"Same",0,"Novel58",2,"Novel58",2,1842,"down-left-4sec",0,"(Dec 05 2014 14:41:37)",0,36,"exposure",TRUE,FALSE,4,"second",305,2,"include","social",TRUE,1,TRUE,1842
"Dec 05 2014","14:41:37",36,"Live","Zero",4,"Chrome","          no","No-socialFirst",15,"Same",0,"Novel58",1,"Novel58",2,1433,"straight-ahead",-1,"(Dec 05 2014 14:41:37)",0,36,"test",TRUE,FALSE,4,"second",305,-1,"include","social",TRUE,1,TRUE,1842
"Jan 08 2015","17:07:13",1,"Live","Three",4,"Firefox","          ","No-socialFirst",0,"Same",1,"squirrel",0,"",0,8553,"up-left-4sec",0,"(Jan 08 2015 17:07:13)",3,36,"example",TRUE,FALSE,4,"first",306,2,"include","no-social",FALSE,1,NA,11507
"Jan 08 2015","17:07:13",2,"Live","Three",4,"Firefox","          ","No-socialFirst",0,"Same",1,"squirrel",0,"",0,3580,"up-left-4sec",0,"(Jan 08 2015 17:07:13)",3,36,"example",TRUE,FALSE,4,"first",306,2,"include","no-social",FALSE,1,NA,11507
"Jan 08 2015","17:07:13",3,"Live","Three",4,"Firefox","          ","No-socialFirst",0,"Same",1,"tomato",1,"",0,469,"up-right-4sec",0,"(Jan 08 2015 17:07:13)",3,36,"example",TRUE,FALSE,4,"first",306,2,"include","no-social",FALSE,1,NA,11507
"Jan 08 2015","17:07:13",4,"Live","Three",4,"Firefox","          ","No-socialFirst",0,"Same",1,"tomato",2,"",0,2790,"down-left-4sec",0,"(Jan 08 2015 17:07:13)",3,36,"example",TRUE,FALSE,4,"first",306,2,"include","no-social",TRUE,1,NA,11507
"Jan 08 2015","17:07:13",5,"Live","Three",4,"Firefox","          ","No-socialFirst",0,"Same",1,"Novel107",0,"Novel107",0,11507,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",NA,1,NA,11507
"Jan 08 2015","17:07:13",6,"Live","Three",4,"Firefox","          ","No-socialFirst",1,"Switch",1,"Novel138",1,"Novel9",0,1178,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"include","no-social",NA,1,NA,1178
"Jan 08 2015","17:07:13",7,"Live","Three",4,"Firefox","          ","No-socialFirst",2,"Same",0,"Novel18",3,"Novel18",3,104,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",NA,1,NA,104
"Jan 08 2015","17:07:13",8,"Live","Three",4,"Firefox","          ","No-socialFirst",3,"Switch",0,"Novel118",0,"Novel134",3,5113,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"include","no-social",NA,1,NA,5113
"Jan 08 2015","17:07:13",9,"Live","Three",4,"Firefox","          ","No-socialFirst",0,"Same",1,"Novel49",2,"Novel107",0,782,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,TRUE,4,"first",306,-1,"include","no-social",FALSE,1,NA,11507
"Jan 08 2015","17:07:13",10,"Live","Three",4,"Firefox","          ","No-socialFirst",1,"Switch",1,"Novel9",0,"Novel9",0,902,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"include","no-social",TRUE,1,NA,1178
"Jan 08 2015","17:07:13",11,"Live","Three",4,"Firefox","          ","No-socialFirst",2,"Same",0,"Novel3",1,"Novel18",3,1294,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"include","no-social",FALSE,1,NA,104
"Jan 08 2015","17:07:13",12,"Live","Three",4,"Firefox","          ","No-socialFirst",3,"Switch",0,"Novel134",0,"Novel134",3,663,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"include","no-social",TRUE,1,NA,5113
"Jan 08 2015","17:07:13",13,"Live","Three",4,"Firefox","          ","No-socialFirst",4,"Same",1,"Novel140",0,"Novel140",0,249,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",NA,1,NA,249
"Jan 08 2015","17:07:13",14,"Live","Three",4,"Firefox","          ","No-socialFirst",5,"Switch",1,"Novel80",2,"Novel83",1,515,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"include","no-social",NA,1,NA,515
"Jan 08 2015","17:07:13",15,"Live","Three",4,"Firefox","          ","No-socialFirst",6,"Same",0,"Novel33",0,"Novel33",0,662,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"include","no-social",NA,1,NA,662
"Jan 08 2015","17:07:13",16,"Live","Three",4,"Firefox","          ","No-socialFirst",7,"Switch",0,"Novel73",0,"Novel6",2,129,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",NA,1,NA,129
"Jan 08 2015","17:07:13",17,"Live","Three",4,"Firefox","          ","No-socialFirst",4,"Same",1,"Novel42",3,"Novel140",0,365,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",FALSE,1,NA,249
"Jan 08 2015","17:07:13",18,"Live","Three",4,"Firefox","          ","No-socialFirst",5,"Switch",1,"Novel83",1,"Novel83",1,132,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",TRUE,1,NA,515
"Jan 08 2015","17:07:13",19,"Live","Three",4,"Firefox","          ","No-socialFirst",6,"Same",0,"Novel99",0,"Novel33",0,190,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",FALSE,1,NA,662
"Jan 08 2015","17:07:13",20,"Live","Three",4,"Firefox","          ","No-socialFirst",7,"Switch",0,"Novel136",0,"Novel6",2,265,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"first",306,-1,"exclude","no-social",FALSE,1,NA,129
"Jan 08 2015","17:07:13",21,"Live","Three",4,"Firefox","          ","No-socialFirst",8,"Same",1,"Novel4",0,"Novel4",0,6289,"up-left-4sec",1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,0,"include","social",TRUE,1,TRUE,6289
"Jan 08 2015","17:07:13",22,"Live","Three",4,"Firefox","          ","No-socialFirst",9,"Switch",1,"Novel130",3,"Novel38",0,471,"down-right-4sec",2,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,3,"include","social",TRUE,1,TRUE,471
"Jan 08 2015","17:07:13",23,"Live","Three",4,"Firefox","          ","No-socialFirst",10,"Same",0,"Novel86",0,"Novel86",0,205,"up-left-4sec",1,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,0,"exclude","social",TRUE,1,TRUE,205
"Jan 08 2015","17:07:13",24,"Live","Three",4,"Firefox","          ","No-socialFirst",11,"Switch",0,"Novel129",3,"Novel2",0,406,"down-right-4sec",2,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,3,"exclude","social",TRUE,1,TRUE,406
"Jan 08 2015","17:07:13",25,"Live","Three",4,"Firefox","          ","No-socialFirst",8,"Same",1,"Novel127",2,"Novel4",0,2066,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"include","social",FALSE,1,TRUE,6289
"Jan 08 2015","17:07:13",26,"Live","Three",4,"Firefox","          ","No-socialFirst",9,"Switch",1,"Novel38",0,"Novel38",0,510,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"include","social",TRUE,1,TRUE,471
"Jan 08 2015","17:07:13",27,"Live","Three",4,"Firefox","          ","No-socialFirst",10,"Same",0,"Novel86",1,"Novel86",0,37,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"exclude","social",TRUE,1,TRUE,205
"Jan 08 2015","17:07:13",28,"Live","Three",4,"Firefox","          ","No-socialFirst",11,"Switch",0,"Novel15",1,"Novel2",0,701,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"include","social",FALSE,1,TRUE,406
"Jan 08 2015","17:07:13",29,"Live","Three",4,"Firefox","          ","No-socialFirst",12,"Same",1,"Novel10",3,"Novel10",3,1711,"down-right-4sec",2,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,3,"include","social",TRUE,1,TRUE,1711
"Jan 08 2015","17:07:13",30,"Live","Three",4,"Firefox","          ","No-socialFirst",13,"Switch",1,"Novel85",3,"Novel89",0,374,"down-right-4sec",2,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,3,"exclude","social",TRUE,1,TRUE,374
"Jan 08 2015","17:07:13",31,"Live","Three",4,"Firefox","          ","No-socialFirst",14,"Same",0,"Novel24",1,"Novel24",1,210,"up-right-4sec",3,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,1,"exclude","social",TRUE,1,TRUE,210
"Jan 08 2015","17:07:13",32,"Live","Three",4,"Firefox","          ","No-socialFirst",15,"Switch",0,"Novel27",3,"Novel40",1,55,"down-right-4sec",2,"(Jan 08 2015 17:07:13)",3,36,"exposure",TRUE,FALSE,4,"second",306,3,"exclude","social",TRUE,1,TRUE,55
"Jan 08 2015","17:07:13",33,"Live","Three",4,"Firefox","          ","No-socialFirst",12,"Same",1,"Novel122",1,"Novel10",3,44,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"exclude","social",FALSE,1,TRUE,1711
"Jan 08 2015","17:07:13",34,"Live","Three",4,"Firefox","          ","No-socialFirst",13,"Switch",1,"Novel19",3,"Novel89",0,168,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"exclude","social",FALSE,1,TRUE,374
"Jan 08 2015","17:07:13",35,"Live","Three",4,"Firefox","          ","No-socialFirst",14,"Same",0,"Novel69",0,"Novel24",1,184,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"exclude","social",FALSE,1,TRUE,210
"Jan 08 2015","17:07:13",36,"Live","Three",4,"Firefox","          ","No-socialFirst",15,"Switch",0,"Novel58",0,"Novel40",1,227,"straight-ahead",-1,"(Jan 08 2015 17:07:13)",3,36,"test",TRUE,FALSE,4,"second",306,-1,"exclude","social",FALSE,1,TRUE,55
"Dec 06 2014","08:47:49",1,"Live","Zero",4,"Chrome","          ","No-socialFirst",0,"Same",0,"squirrel",0,"",0,2027,"up-left-4sec",0,"(Dec 06 2014 08:47:49)",0,36,"example",TRUE,FALSE,4,"first",307,2,"include","no-social",FALSE,1,NA,3355
"Dec 06 2014","08:47:49",2,"Live","Zero",4,"Chrome","          ","No-socialFirst",0,"Same",0,"squirrel",0,"",0,1792,"up-left-4sec",0,"(Dec 06 2014 08:47:49)",0,36,"example",TRUE,FALSE,4,"first",307,2,"include","no-social",FALSE,1,NA,3355
"Dec 06 2014","08:47:49",3,"Live","Zero",4,"Chrome","          ","No-socialFirst",0,"Same",0,"tomato",1,"",0,1712,"up-right-4sec",0,"(Dec 06 2014 08:47:49)",0,36,"example",TRUE,FALSE,4,"first",307,2,"include","no-social",FALSE,1,NA,3355
"Dec 06 2014","08:47:49",4,"Live","Zero",4,"Chrome","          ","No-socialFirst",0,"Same",0,"tomato",2,"",0,1981,"down-left-4sec",0,"(Dec 06 2014 08:47:49)",0,36,"example",TRUE,TRUE,4,"first",307,2,"include","no-social",TRUE,1,NA,3355
"Dec 06 2014","08:47:49",5,"Live","Zero",4,"Chrome","          ","No-socialFirst",0,"Same",0,"Novel5",2,"Novel5",2,3355,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"exposure",TRUE,FALSE,4,"first",307,-1,"include","no-social",NA,1,NA,3355
"Dec 06 2014","08:47:49",6,"Live","Zero",4,"Chrome","          ","No-socialFirst",0,"Same",0,"Novel5",1,"Novel5",2,4661,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"test",TRUE,FALSE,4,"first",307,-1,"include","no-social",TRUE,1,NA,3355
"Dec 06 2014","08:47:49",7,"Live","Zero",4,"Chrome","          ","No-socialFirst",1,"Switch",0,"Novel80",0,"Novel19",2,4092,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"exposure",TRUE,FALSE,4,"first",307,-1,"include","no-social",NA,1,NA,4092
"Dec 06 2014","08:47:49",8,"Live","Zero",4,"Chrome","          ","No-socialFirst",1,"Switch",0,"Novel58",3,"Novel19",2,1750,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"test",TRUE,FALSE,4,"first",307,-1,"include","no-social",FALSE,1,NA,4092
"Dec 06 2014","08:47:49",9,"Live","Zero",4,"Chrome","          ","No-socialFirst",2,"Same",0,"Novel70",0,"Novel70",0,1692,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"exposure",TRUE,FALSE,4,"first",307,-1,"include","no-social",NA,1,NA,1692
"Dec 06 2014","08:47:49",10,"Live","Zero",4,"Chrome","          ","No-socialFirst",2,"Same",0,"Novel70",3,"Novel70",0,1347,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"test",TRUE,FALSE,4,"first",307,-1,"include","no-social",TRUE,1,NA,1692
"Dec 06 2014","08:47:49",11,"Live","Zero",4,"Chrome","          ","No-socialFirst",3,"Switch",1,"Novel10",1,"Novel30",0,3496,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"exposure",TRUE,FALSE,4,"first",307,-1,"include","no-social",NA,1,NA,3496
"Dec 06 2014","08:47:49",12,"Live","Zero",4,"Chrome","          ","No-socialFirst",3,"Switch",1,"Novel30",0,"Novel30",0,2228,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"test",TRUE,FALSE,4,"first",307,-1,"include","no-social",TRUE,1,NA,3496
"Dec 06 2014","08:47:49",13,"Live","Zero",4,"Chrome","          ","No-socialFirst",4,"Same",1,"Novel88",3,"Novel88",3,1846,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"exposure",TRUE,FALSE,4,"first",307,-1,"include","no-social",NA,1,NA,1846
"Dec 06 2014","08:47:49",14,"Live","Zero",4,"Chrome","          ","No-socialFirst",4,"Same",1,"Novel88",3,"Novel88",3,1587,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"test",TRUE,FALSE,4,"first",307,-1,"include","no-social",TRUE,1,NA,1846
"Dec 06 2014","08:47:49",15,"Live","Zero",4,"Chrome","          ","No-socialFirst",5,"Switch",0,"Novel7",2,"Novel116",3,2018,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"exposure",TRUE,FALSE,4,"first",307,-1,"include","no-social",NA,1,NA,2018
"Dec 06 2014","08:47:49",16,"Live","Zero",4,"Chrome","          ","No-socialFirst",5,"Switch",0,"Novel95",0,"Novel116",3,1271,"straight-ahead",-1,"(Dec 06 2014 08:47:49)",0,36,"test",TRUE,FALSE,4,"first",307,-1,"include","no-social",FALSE,1,NA,2018
