"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","day.and.time","correct","include","first.trial","numPicN","intervalN"
"8127","AADU7YDY18TFS","Apr 06 2013","15:38:49",19,6,"Same",0,"Novel87",0,"Novel87",1,1903,"3","7",1,(Apr 06 2013 15:38:49),TRUE,TRUE,FALSE,3,7
"8128","AADU7YDY18TFS","Apr 06 2013","15:38:49",20,7,"Switch",1,"Novel58",1,"Novel58",1,2755,"3","7",1,(Apr 06 2013 15:38:49),TRUE,TRUE,FALSE,3,7
"8129","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",6,0,"Switch",1,"Novel81",0,"Novel84",2,4626,"3","0",1,(Aug 12 2013 05:02:54),FALSE,TRUE,TRUE,3,0
"8130","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",8,1,"Same",0,"Novel58",1,"Novel58",2,971,"3","0",1,(Aug 12 2013 05:02:54),TRUE,TRUE,FALSE,3,0
"8131","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",10,2,"Switch",0,"Novel69",1,"Novel29",0,2154,"3","0",1,(Aug 12 2013 05:02:54),FALSE,TRUE,FALSE,3,0
"8132","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",12,3,"Same",1,"Novel6",0,"Novel6",0,564,"3","0",1,(Aug 12 2013 05:02:54),TRUE,TRUE,FALSE,3,0
"8133","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",14,4,"Switch",0,"Novel67",2,"Novel116",2,538,"3","0",1,(Aug 12 2013 05:02:54),FALSE,TRUE,FALSE,3,0
"8134","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",16,5,"Same",0,"Novel102",0,"Novel102",2,396,"3","0",1,(Aug 12 2013 05:02:54),TRUE,TRUE,FALSE,3,0
"8135","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",18,6,"Switch",1,"Novel124",2,"Novel55",1,1535,"3","0",1,(Aug 12 2013 05:02:54),FALSE,TRUE,FALSE,3,0
"8136","AAE2Y3VOJRZVQ","Aug 12 2013","05:02:54",20,7,"Same",1,"Novel32",2,"Novel32",2,1065,"3","0",1,(Aug 12 2013 05:02:54),TRUE,TRUE,FALSE,3,0
"8137","AAFCRQ95H25A4","Apr 03 2013","21:25:18",6,0,"Same",1,"Novel47",2,"Novel47",2,1076,"4","0",1,(Apr 03 2013 21:25:18),TRUE,TRUE,TRUE,4,0
"8138","AAFCRQ95H25A4","Apr 03 2013","21:25:18",8,1,"Switch",0,"Novel102",0,"Novel100",1,1978,"4","0",1,(Apr 03 2013 21:25:18),FALSE,TRUE,FALSE,4,0
"8139","AAFCRQ95H25A4","Apr 03 2013","21:25:18",10,2,"Same",1,"Novel62",2,"Novel62",2,933,"4","0",1,(Apr 03 2013 21:25:18),TRUE,TRUE,FALSE,4,0
"8140","AAFCRQ95H25A4","Apr 03 2013","21:25:18",12,3,"Switch",1,"Novel60",0,"Novel104",2,996,"4","0",1,(Apr 03 2013 21:25:18),FALSE,TRUE,FALSE,4,0
"8141","AAFCRQ95H25A4","Apr 03 2013","21:25:18",14,4,"Same",0,"Novel70",0,"Novel70",1,1084,"4","0",1,(Apr 03 2013 21:25:18),TRUE,TRUE,FALSE,4,0
"8142","AAFCRQ95H25A4","Apr 03 2013","21:25:18",16,5,"Switch",1,"Novel84",0,"Novel84",0,1626,"4","0",1,(Apr 03 2013 21:25:18),TRUE,TRUE,FALSE,4,0
"8143","AAFCRQ95H25A4","Apr 03 2013","21:25:18",18,6,"Same",0,"Novel5",1,"Novel5",3,979,"4","0",1,(Apr 03 2013 21:25:18),TRUE,TRUE,FALSE,4,0
"8144","AAFCRQ95H25A4","Apr 03 2013","21:25:18",20,7,"Switch",0,"Novel81",1,"Novel79",3,1124,"4","0",1,(Apr 03 2013 21:25:18),FALSE,TRUE,FALSE,4,0
"8145","AAFTCVGC223NG","Aug 12 2013","12:23:48",13,0,"Same",1,"Novel80",2,"Novel80",2,2212,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,TRUE,3,7
"8146","AAFTCVGC223NG","Aug 12 2013","12:23:48",14,1,"Switch",1,"Novel46",2,"Novel46",2,2791,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,FALSE,3,7
"8147","AAFTCVGC223NG","Aug 12 2013","12:23:48",15,2,"Same",1,"Novel35",1,"Novel35",1,1920,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,FALSE,3,7
"8148","AAFTCVGC223NG","Aug 12 2013","12:23:48",16,3,"Switch",0,"Novel20",0,"Novel20",2,2655,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,FALSE,3,7
"8149","AAFTCVGC223NG","Aug 12 2013","12:23:48",17,4,"Same",0,"Novel108",0,"Novel102",2,5078,"3","7",1,(Aug 12 2013 12:23:48),FALSE,TRUE,FALSE,3,7
"8150","AAFTCVGC223NG","Aug 12 2013","12:23:48",18,5,"Switch",0,"Novel97",2,"Novel97",0,1995,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,FALSE,3,7
"8151","AAFTCVGC223NG","Aug 12 2013","12:23:48",19,6,"Same",0,"Novel37",2,"Novel37",1,1705,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,FALSE,3,7
"8152","AAFTCVGC223NG","Aug 12 2013","12:23:48",20,7,"Switch",1,"Novel130",2,"Novel130",2,3339,"3","7",1,(Aug 12 2013 12:23:48),TRUE,TRUE,FALSE,3,7
"8153","AAHL2GSPFPC97","Aug 11 2013","13:11:39",7,0,"Same",1,"Novel138",6,"Novel138",6,1994,"8","1",1,(Aug 11 2013 13:11:39),TRUE,TRUE,TRUE,8,1
"8154","AAHL2GSPFPC97","Aug 11 2013","13:11:39",8,1,"Switch",0,"Novel139",1,"Novel82",5,811,"8","1",1,(Aug 11 2013 13:11:39),FALSE,TRUE,FALSE,8,1
"8155","AAHL2GSPFPC97","Aug 11 2013","13:11:39",11,2,"Same",1,"Novel60",4,"Novel60",4,1477,"8","1",1,(Aug 11 2013 13:11:39),TRUE,TRUE,FALSE,8,1
"8156","AAHL2GSPFPC97","Aug 11 2013","13:11:39",12,3,"Switch",0,"Novel43",6,"Novel140",2,5561,"8","1",1,(Aug 11 2013 13:11:39),FALSE,TRUE,FALSE,8,1
"8157","AAHL2GSPFPC97","Aug 11 2013","13:11:39",15,4,"Same",0,"Novel24",4,"Novel24",1,2253,"8","1",1,(Aug 11 2013 13:11:39),TRUE,TRUE,FALSE,8,1
"8158","AAHL2GSPFPC97","Aug 11 2013","13:11:39",16,5,"Switch",1,"Novel44",1,"Novel52",6,8706,"8","1",1,(Aug 11 2013 13:11:39),FALSE,TRUE,FALSE,8,1
"8159","AAHL2GSPFPC97","Aug 11 2013","13:11:39",19,6,"Same",0,"Novel58",2,"Novel58",3,902,"8","1",1,(Aug 11 2013 13:11:39),TRUE,TRUE,FALSE,8,1
"8160","AAHL2GSPFPC97","Aug 11 2013","13:11:39",20,7,"Switch",1,"Novel51",7,"Novel80",0,1936,"8","1",1,(Aug 11 2013 13:11:39),FALSE,TRUE,FALSE,8,1
"8161","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",7,0,"Same",1,"Novel135",1,"Novel135",1,1872,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,TRUE,3,1
"8162","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",8,1,"Switch",1,"Novel80",2,"Novel80",2,3841,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,FALSE,3,1
"8163","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",11,2,"Same",0,"Novel123",1,"Novel123",0,1526,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,FALSE,3,1
"8164","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",12,3,"Switch",1,"Novel108",0,"Novel108",0,1651,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,FALSE,3,1
"8165","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",15,4,"Same",0,"Novel67",0,"Novel67",1,2183,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,FALSE,3,1
"8166","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",16,5,"Switch",0,"Novel45",2,"Novel45",1,1562,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,FALSE,3,1
"8167","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",19,6,"Same",1,"Novel60",0,"Novel106",1,1660,"3","1",1,(Aug 11 2013 19:07:44),FALSE,TRUE,FALSE,3,1
"8168","AAJIYYRSWPIVI","Aug 11 2013","19:07:44",20,7,"Switch",0,"Novel113",1,"Novel113",0,1917,"3","1",1,(Aug 11 2013 19:07:44),TRUE,TRUE,FALSE,3,1
"8169","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",6,0,"Switch",1,"Novel94",2,"Novel94",2,2599,"3","0",1,(Aug 11 2013 13:15:51),TRUE,TRUE,TRUE,3,0
"8170","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",8,1,"Same",1,"Novel125",2,"Novel125",2,1128,"3","0",1,(Aug 11 2013 13:15:51),TRUE,TRUE,FALSE,3,0
"8171","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",10,2,"Switch",0,"Novel29",1,"Novel29",0,3427,"3","0",1,(Aug 11 2013 13:15:51),TRUE,TRUE,FALSE,3,0
"8172","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",12,3,"Same",1,"Novel64",0,"Novel64",0,1349,"3","0",1,(Aug 11 2013 13:15:51),TRUE,TRUE,FALSE,3,0
"8173","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",14,4,"Switch",0,"Novel41",1,"Novel123",1,1498,"3","0",1,(Aug 11 2013 13:15:51),FALSE,TRUE,FALSE,3,0
"8174","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",16,5,"Same",0,"Novel22",0,"Novel22",1,1244,"3","0",1,(Aug 11 2013 13:15:51),TRUE,TRUE,FALSE,3,0
"8175","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",18,6,"Switch",1,"Novel13",1,"Novel108",2,3519,"3","0",1,(Aug 11 2013 13:15:51),FALSE,TRUE,FALSE,3,0
"8176","AAPCZEZY5S3QW","Aug 11 2013","13:15:51",20,7,"Same",0,"Novel104",0,"Novel104",2,1308,"3","0",1,(Aug 11 2013 13:15:51),TRUE,TRUE,FALSE,3,0
"8177","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",9,0,"Same",1,"Novel24",0,"Novel24",0,1371,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,TRUE,3,3
"8178","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",10,1,"Switch",0,"Novel5",2,"Novel5",1,2231,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8179","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",11,2,"Same",0,"Novel45",1,"Novel45",2,1342,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8180","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",12,3,"Switch",1,"Novel124",2,"Novel124",2,1037,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8181","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",17,4,"Same",1,"Novel95",1,"Novel95",1,1588,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8182","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",18,5,"Switch",1,"Novel99",0,"Novel99",0,1635,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8183","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",19,6,"Same",0,"Novel132",1,"Novel132",0,1017,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8184","AAQGJMHR8PBNE","Aug 11 2013","12:06:55",20,7,"Switch",0,"Novel60",0,"Novel60",1,1124,"3","3",1,(Aug 11 2013 12:06:55),TRUE,TRUE,FALSE,3,3
"8193","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",6,0,"Same",1,"Novel80",0,"Novel80",0,1721,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,TRUE,3,0
"8194","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",8,1,"Switch",1,"Novel65",0,"Novel65",0,1095,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,FALSE,3,0
"8195","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",10,2,"Same",0,"Novel14",0,"Novel14",1,857,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,FALSE,3,0
"8196","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",12,3,"Switch",0,"Novel76",2,"Novel76",1,960,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,FALSE,3,0
"8197","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",14,4,"Same",1,"Novel26",2,"Novel26",2,1076,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,FALSE,3,0
"8198","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",16,5,"Switch",0,"Novel61",0,"Novel61",2,1145,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,FALSE,3,0
"8199","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",18,6,"Same",0,"Novel108",0,"Novel108",1,736,"3","0",1,(Aug 11 2013 18:37:15),TRUE,TRUE,FALSE,3,0
"8200","AAWG4BZVGAUKQ","Aug 11 2013","18:37:15",20,7,"Switch",1,"Novel63",0,"Novel85",1,1107,"3","0",1,(Aug 11 2013 18:37:15),FALSE,TRUE,FALSE,3,0
"8201","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",9,0,"Switch",0,"Novel17",1,"Novel18",0,6566,"3","3",1,(Apr 07 2013 12:46:52),FALSE,TRUE,TRUE,3,3
"8202","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",10,1,"Same",1,"Novel71",2,"Novel71",2,3218,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8203","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",11,2,"Switch",1,"Novel29",0,"Novel29",0,5527,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8204","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",12,3,"Same",1,"Novel83",0,"Novel83",0,4820,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8205","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",17,4,"Switch",0,"Novel78",0,"Novel78",2,5646,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8206","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",18,5,"Same",0,"Novel44",0,"Novel44",1,1961,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8207","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",19,6,"Switch",1,"Novel95",0,"Novel95",0,5269,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8208","AAX7UB9HCMXS7","Apr 07 2013","12:46:52",20,7,"Same",0,"Novel112",0,"Novel112",2,1339,"3","3",1,(Apr 07 2013 12:46:52),TRUE,TRUE,FALSE,3,3
"8209","ABBV5O3MU87HV","Aug 11 2013","12:36:26",9,0,"Same",0,"Novel125",1,"Novel125",0,2080,"3","3",1,(Aug 11 2013 12:36:26),TRUE,TRUE,TRUE,3,3
"8210","ABBV5O3MU87HV","Aug 11 2013","12:36:26",10,1,"Switch",1,"Novel50",0,"Novel71",1,3872,"3","3",1,(Aug 11 2013 12:36:26),FALSE,TRUE,FALSE,3,3
"8211","ABBV5O3MU87HV","Aug 11 2013","12:36:26",11,2,"Same",0,"Novel123",2,"Novel123",1,2116,"3","3",1,(Aug 11 2013 12:36:26),TRUE,TRUE,FALSE,3,3
"8212","ABBV5O3MU87HV","Aug 11 2013","12:36:26",12,3,"Switch",0,"Novel134",1,"Novel77",1,2623,"3","3",1,(Aug 11 2013 12:36:26),FALSE,TRUE,FALSE,3,3
"8213","ABBV5O3MU87HV","Aug 11 2013","12:36:26",17,4,"Same",1,"Novel35",0,"Novel35",0,2125,"3","3",1,(Aug 11 2013 12:36:26),TRUE,TRUE,FALSE,3,3
"8214","ABBV5O3MU87HV","Aug 11 2013","12:36:26",18,5,"Switch",1,"Novel137",1,"Novel137",1,1643,"3","3",1,(Aug 11 2013 12:36:26),TRUE,TRUE,FALSE,3,3
"8215","ABBV5O3MU87HV","Aug 11 2013","12:36:26",19,6,"Same",1,"Novel121",1,"Novel121",1,1242,"3","3",1,(Aug 11 2013 12:36:26),TRUE,TRUE,FALSE,3,3
"8216","ABBV5O3MU87HV","Aug 11 2013","12:36:26",20,7,"Switch",0,"Novel84",2,"Novel43",2,2999,"3","3",1,(Aug 11 2013 12:36:26),FALSE,TRUE,FALSE,3,3
"8217","ABE04AXFG11PC","Apr 03 2013","00:46:23",9,0,"Same",1,"Novel26",6,"Novel26",6,15150,"8","3",1,(Apr 03 2013 00:46:23),TRUE,TRUE,TRUE,8,3
"8218","ABE04AXFG11PC","Apr 03 2013","00:46:23",10,1,"Switch",1,"Novel23",1,"Novel58",6,4117,"8","3",1,(Apr 03 2013 00:46:23),FALSE,TRUE,FALSE,8,3
"8219","ABE04AXFG11PC","Apr 03 2013","00:46:23",11,2,"Same",0,"Novel115",2,"Novel115",1,1689,"8","3",1,(Apr 03 2013 00:46:23),TRUE,TRUE,FALSE,8,3
"8220","ABE04AXFG11PC","Apr 03 2013","00:46:23",12,3,"Switch",0,"Novel59",7,"Novel59",1,5386,"8","3",1,(Apr 03 2013 00:46:23),TRUE,TRUE,FALSE,8,3
"8221","ABE04AXFG11PC","Apr 03 2013","00:46:23",17,4,"Same",0,"Novel136",1,"Novel136",0,6252,"8","3",1,(Apr 03 2013 00:46:23),TRUE,TRUE,FALSE,8,3
"8222","ABE04AXFG11PC","Apr 03 2013","00:46:23",18,5,"Switch",0,"Novel7",0,"Novel7",3,4695,"8","3",1,(Apr 03 2013 00:46:23),TRUE,TRUE,FALSE,8,3
"8223","ABE04AXFG11PC","Apr 03 2013","00:46:23",19,6,"Same",1,"Novel66",1,"Novel66",1,2492,"8","3",1,(Apr 03 2013 00:46:23),TRUE,TRUE,FALSE,8,3
"8224","ABE04AXFG11PC","Apr 03 2013","00:46:23",20,7,"Switch",1,"Novel76",7,"Novel22",5,10961,"8","3",1,(Apr 03 2013 00:46:23),FALSE,TRUE,FALSE,8,3
"8225","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",13,0,"Same",1,"Novel113",1,"Novel113",1,1132,"3","7",1,(Apr 07 2013 12:10:57),TRUE,TRUE,TRUE,3,7
"8226","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",14,1,"Switch",0,"Novel98",1,"Novel98",0,2404,"3","7",1,(Apr 07 2013 12:10:57),TRUE,TRUE,FALSE,3,7
"8227","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",15,2,"Same",1,"Novel4",1,"Novel4",1,1192,"3","7",1,(Apr 07 2013 12:10:57),TRUE,TRUE,FALSE,3,7
"8228","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",16,3,"Switch",1,"Novel114",2,"Novel95",1,8764,"3","7",1,(Apr 07 2013 12:10:57),FALSE,TRUE,FALSE,3,7
"8229","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",17,4,"Same",0,"Novel42",2,"Novel42",0,1523,"3","7",1,(Apr 07 2013 12:10:57),TRUE,TRUE,FALSE,3,7
"8230","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",18,5,"Switch",1,"Novel117",2,"Novel117",2,1236,"3","7",1,(Apr 07 2013 12:10:57),TRUE,TRUE,FALSE,3,7
"8231","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",19,6,"Same",0,"Novel22",1,"Novel23",1,4914,"3","7",1,(Apr 07 2013 12:10:57),FALSE,TRUE,FALSE,3,7
"8232","ABG1C9ZQEMF0N","Apr 07 2013","12:10:57",20,7,"Switch",0,"Novel69",2,"Novel55",2,7954,"3","7",1,(Apr 07 2013 12:10:57),FALSE,TRUE,FALSE,3,7
"8233","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",7,0,"Same",1,"Novel36",0,"Novel36",0,1669,"3","1",1,(Apr 05 2013 08:57:41),TRUE,TRUE,TRUE,3,1
"8234","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",8,1,"Switch",0,"Novel6",0,"Novel6",2,2171,"3","1",1,(Apr 05 2013 08:57:41),TRUE,TRUE,FALSE,3,1
"8235","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",11,2,"Same",0,"Novel16",2,"Novel16",0,1930,"3","1",1,(Apr 05 2013 08:57:41),TRUE,TRUE,FALSE,3,1
"8236","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",12,3,"Switch",1,"Novel23",1,"Novel23",1,1515,"3","1",1,(Apr 05 2013 08:57:41),TRUE,TRUE,FALSE,3,1
"8237","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",15,4,"Same",0,"Novel46",1,"Novel83",1,3700,"3","1",1,(Apr 05 2013 08:57:41),FALSE,TRUE,FALSE,3,1
"8238","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",16,5,"Switch",0,"Novel49",1,"Novel49",0,1565,"3","1",1,(Apr 05 2013 08:57:41),TRUE,TRUE,FALSE,3,1
"8239","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",19,6,"Same",1,"Novel34",0,"Novel34",0,1732,"3","1",1,(Apr 05 2013 08:57:41),TRUE,TRUE,FALSE,3,1
"8240","ABLZNI7FQSH4J","Apr 05 2013","08:57:41",20,7,"Switch",1,"Novel38",1,"Novel116",2,2671,"3","1",1,(Apr 05 2013 08:57:41),FALSE,TRUE,FALSE,3,1
"8241","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",6,0,"Same",1,"Novel109",1,"Novel109",1,1031,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,TRUE,2,0
"8242","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",8,1,"Switch",0,"Novel106",0,"Novel106",1,2305,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8243","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",10,2,"Same",0,"Novel56",0,"Novel56",1,1023,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8244","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",12,3,"Switch",1,"Novel101",0,"Novel101",0,1018,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8245","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",14,4,"Same",0,"Novel21",1,"Novel21",0,797,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8246","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",16,5,"Switch",0,"Novel127",0,"Novel127",1,965,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8247","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",18,6,"Same",1,"Novel123",0,"Novel123",0,1016,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8248","ABNNZSMIYVEMH","Aug 11 2013","18:21:24",20,7,"Switch",1,"Novel132",0,"Novel132",0,1085,"2","0",1,(Aug 11 2013 18:21:24),TRUE,TRUE,FALSE,2,0
"8249","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",7,0,"Same",0,"Novel120",1,"Novel120",0,1626,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,TRUE,2,1
"8250","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",8,1,"Switch",1,"Novel77",0,"Novel77",0,3524,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8251","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",11,2,"Same",1,"Novel108",1,"Novel108",1,2592,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8252","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",12,3,"Switch",0,"Novel35",0,"Novel35",1,1477,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8253","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",15,4,"Same",0,"Novel14",0,"Novel14",1,891,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8254","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",16,5,"Switch",1,"Novel58",1,"Novel58",1,1982,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8255","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",19,6,"Same",1,"Novel45",1,"Novel45",1,1478,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8256","ABPMWXSR4RYZ5","Apr 09 2013","00:20:45",20,7,"Switch",0,"Novel76",0,"Novel76",1,1921,"2","1",1,(Apr 09 2013 00:20:45),TRUE,TRUE,FALSE,2,1
"8257","ABQES53HKWCT6","Apr 06 2013","19:22:13",13,0,"Same",1,"Novel128",2,"Novel128",2,1251,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,TRUE,3,7
"8258","ABQES53HKWCT6","Apr 06 2013","19:22:13",14,1,"Switch",1,"Novel115",1,"Novel115",1,1356,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8259","ABQES53HKWCT6","Apr 06 2013","19:22:13",15,2,"Same",1,"Novel15",2,"Novel15",2,868,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8260","ABQES53HKWCT6","Apr 06 2013","19:22:13",16,3,"Switch",1,"Novel12",1,"Novel12",1,1413,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8261","ABQES53HKWCT6","Apr 06 2013","19:22:13",17,4,"Same",0,"Novel121",1,"Novel121",2,2428,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8262","ABQES53HKWCT6","Apr 06 2013","19:22:13",18,5,"Switch",0,"Novel87",2,"Novel87",0,2421,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8263","ABQES53HKWCT6","Apr 06 2013","19:22:13",19,6,"Same",0,"Novel59",0,"Novel59",1,1574,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8264","ABQES53HKWCT6","Apr 06 2013","19:22:13",20,7,"Switch",0,"Novel109",1,"Novel109",2,1732,"3","7",1,(Apr 06 2013 19:22:13),TRUE,TRUE,FALSE,3,7
"8265","ABTBQAZUMQOD6","Aug 11 2013","12:10:08",6,0,"Switch",0,"Novel76",1,"Novel8",1,2688,"2","0",1,(Aug 11 2013 12:10:08),FALSE,TRUE,TRUE,2,0
"8266","ABTBQAZUMQOD6","Aug 11 2013","12:10:08",8,1,"Same",1,"Novel113",0,"Novel113",0,1283,"2","0",1,(Aug 11 2013 12:10:08),TRUE,TRUE,FALSE,2,0
"8267","ABTBQAZUMQOD6","Aug 11 2013","12:10:08",10,2,"Switch",1,"Novel58",0,"Novel58",0,2120,"2","0",1,(Aug 11 2013 12:10:08),TRUE,TRUE,FALSE,2,0
