"","subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"2445","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",5,"Long","Social","Zero",4,"Chrome",0,"Same",1,"Novel68",1,"Novel68",1,1543,"silentRUlong",3,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2446","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",6,"Long","Social","Zero",4,"Chrome",0,"Same",1,"Novel68",1,"Novel68",1,1637,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,TRUE,4,TRUE
"2447","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",7,"Long","Social","Zero",4,"Chrome",1,"Switch",1,"Novel45",0,"Novel94",3,546,"silentLUlong",1,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,FALSE
"2448","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",8,"Long","Social","Zero",4,"Chrome",1,"Switch",1,"Novel53",2,"Novel94",3,1942,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,FALSE
"2449","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",9,"Long","Social","Zero",4,"Chrome",2,"Same",1,"Novel57",0,"Novel57",0,1157,"silentLUlong",1,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2450","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",10,"Long","Social","Zero",4,"Chrome",2,"Same",1,"Novel57",0,"Novel57",0,33,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2451","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",11,"Long","Social","Zero",4,"Chrome",3,"Switch",1,"Novel66",0,"Novel28",3,484,"silentLUlong",1,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,FALSE
"2452","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",12,"Long","Social","Zero",4,"Chrome",3,"Switch",1,"Novel28",3,"Novel28",3,385,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2453","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",13,"Long","Social","Zero",4,"Chrome",4,"Same",0,"Novel1",0,"Novel1",0,1041,"silentLUlong",1,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2454","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",14,"Long","Social","Zero",4,"Chrome",4,"Same",0,"Novel1",3,"Novel1",0,795,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2455","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",15,"Long","Social","Zero",4,"Chrome",5,"Switch",0,"Novel101",2,"Novel98",1,1473,"silentLDlong",0,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,FALSE
"2456","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",16,"Long","Social","Zero",4,"Chrome",5,"Switch",0,"Novel98",3,"Novel98",1,493,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2457","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",17,"Long","Social","Zero",4,"Chrome",6,"Same",0,"Novel56",3,"Novel56",3,253,"silentRDlong",2,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2458","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",18,"Long","Social","Zero",4,"Chrome",6,"Same",0,"Novel56",0,"Novel56",3,202,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2459","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",19,"Long","Social","Zero",4,"Chrome",7,"Switch",0,"Novel82",0,"Novel85",3,1412,"silentLUlong",1,1,0,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,FALSE
"2460","AFQ8U3U2E6BZA","Jul 13 2014","09:09:28",20,"Long","Social","Zero",4,"Chrome",7,"Switch",0,"Novel85",1,"Novel85",3,319,"straightahead",-1,0,1,0,(Jul 13 2014 09:09:28),0,TRUE,FALSE,4,TRUE
"2461","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",1,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,13695,"straightahead",-1,0,0,1,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2462","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",2,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,4720,"straightahead",-1,0,0,1,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2463","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",3,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,10,"straightahead",-1,0,0,1,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2464","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",4,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,93,"straightahead",-1,0,0,1,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2465","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",5,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"Novel69",0,"Novel69",0,149,"silentLUmedium",1,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2466","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",6,"Medium","Social","Zero",4,"Chrome",0,"Same",0,"Novel23",2,"Novel69",0,1271,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,TRUE,4,FALSE
"2467","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",7,"Medium","Social","Zero",4,"Chrome",1,"Switch",1,"Novel36",3,"Novel40",1,4123,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2468","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",8,"Medium","Social","Zero",4,"Chrome",1,"Switch",1,"Novel5",3,"Novel40",1,67,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2469","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",9,"Medium","Social","Zero",4,"Chrome",2,"Same",0,"Novel95",3,"Novel95",3,24210,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2470","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",10,"Medium","Social","Zero",4,"Chrome",2,"Same",0,"Novel38",3,"Novel95",3,81,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2471","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",11,"Medium","Social","Zero",4,"Chrome",3,"Switch",0,"Novel76",2,"Novel90",3,80,"silentLDmedium",0,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2472","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",12,"Medium","Social","Zero",4,"Chrome",3,"Switch",0,"Novel90",2,"Novel90",3,1071,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2473","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",13,"Medium","Social","Zero",4,"Chrome",4,"Same",1,"Novel138",3,"Novel138",3,589,"silentLDmedium",0,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2474","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",14,"Medium","Social","Zero",4,"Chrome",4,"Same",1,"Novel138",3,"Novel138",3,143,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2475","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",15,"Medium","Social","Zero",4,"Chrome",5,"Switch",1,"Novel91",1,"Novel119",3,868,"silentRDmedium",2,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2476","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",16,"Medium","Social","Zero",4,"Chrome",5,"Switch",1,"Novel20",1,"Novel119",3,117,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2477","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",17,"Medium","Social","Zero",4,"Chrome",6,"Same",1,"Novel46",3,"Novel46",3,67,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2478","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",18,"Medium","Social","Zero",4,"Chrome",6,"Same",1,"Novel140",2,"Novel46",3,581,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2479","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",19,"Medium","Social","Zero",4,"Chrome",7,"Switch",0,"Novel94",0,"Novel24",1,180,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,FALSE
"2480","AGOGI4QS7X0QA","Jul 13 2014","10:08:42",20,"Medium","Social","Zero",4,"Chrome",7,"Switch",0,"Novel24",0,"Novel24",1,62,"straightahead",-1,0,1,0,(Jul 13 2014 10:08:42),0,TRUE,FALSE,4,TRUE
"2481","AI258R8HU53PT","Jul 13 2014","09:14:07",1,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,6362,"straightahead",-1,0,0,1,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2482","AI258R8HU53PT","Jul 13 2014","09:14:07",2,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,300,"straightahead",-1,0,0,1,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2483","AI258R8HU53PT","Jul 13 2014","09:14:07",3,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,60,"straightahead",-1,0,0,1,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2484","AI258R8HU53PT","Jul 13 2014","09:14:07",4,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,398,"straightahead",-1,0,0,1,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2485","AI258R8HU53PT","Jul 13 2014","09:14:07",5,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"Novel131",1,"Novel137",3,595,"silentRUlong",3,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2486","AI258R8HU53PT","Jul 13 2014","09:14:07",6,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"Novel24",1,"Novel137",3,324,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,TRUE,4,FALSE
"2487","AI258R8HU53PT","Jul 13 2014","09:14:07",7,"Long","Social","Zero",4,"Chrome",1,"Same",1,"Novel44",0,"Novel44",0,739,"silentLUlong",1,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,TRUE
"2488","AI258R8HU53PT","Jul 13 2014","09:14:07",8,"Long","Social","Zero",4,"Chrome",1,"Same",1,"Novel44",0,"Novel44",0,2635,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,TRUE
"2489","AI258R8HU53PT","Jul 13 2014","09:14:07",9,"Long","Social","Zero",4,"Chrome",2,"Switch",1,"Novel25",1,"Novel19",2,660,"silentRUlong",3,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2490","AI258R8HU53PT","Jul 13 2014","09:14:07",10,"Long","Social","Zero",4,"Chrome",2,"Switch",1,"Novel16",1,"Novel19",2,1676,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2491","AI258R8HU53PT","Jul 13 2014","09:14:07",11,"Long","Social","Zero",4,"Chrome",3,"Same",1,"Novel4",0,"Novel4",0,741,"silentLDlong",0,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,TRUE
"2492","AI258R8HU53PT","Jul 13 2014","09:14:07",12,"Long","Social","Zero",4,"Chrome",3,"Same",1,"Novel95",2,"Novel4",0,432,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2493","AI258R8HU53PT","Jul 13 2014","09:14:07",13,"Long","Social","Zero",4,"Chrome",4,"Switch",1,"Novel109",2,"Novel32",3,111,"silentLDlong",0,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2494","AI258R8HU53PT","Jul 13 2014","09:14:07",14,"Long","Social","Zero",4,"Chrome",4,"Switch",1,"Novel32",3,"Novel32",3,8573,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,TRUE
"2495","AI258R8HU53PT","Jul 13 2014","09:14:07",15,"Long","Social","Zero",4,"Chrome",5,"Same",0,"Novel35",0,"Novel35",0,15872,"silentLUlong",1,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,TRUE
"2496","AI258R8HU53PT","Jul 13 2014","09:14:07",16,"Long","Social","Zero",4,"Chrome",5,"Same",0,"Novel60",3,"Novel35",0,311,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2497","AI258R8HU53PT","Jul 13 2014","09:14:07",17,"Long","Social","Zero",4,"Chrome",6,"Switch",0,"Novel101",2,"Novel116",3,328,"silentLDlong",0,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2498","AI258R8HU53PT","Jul 13 2014","09:14:07",18,"Long","Social","Zero",4,"Chrome",6,"Switch",0,"Novel96",1,"Novel116",3,1783,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2499","AI258R8HU53PT","Jul 13 2014","09:14:07",19,"Long","Social","Zero",4,"Chrome",7,"Same",0,"Novel91",1,"Novel91",1,792,"silentLUlong",1,1,0,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,TRUE
"2500","AI258R8HU53PT","Jul 13 2014","09:14:07",20,"Long","Social","Zero",4,"Chrome",7,"Same",0,"Novel71",1,"Novel91",1,964,"straightahead",-1,0,1,0,(Jul 13 2014 09:14:07),0,TRUE,FALSE,4,FALSE
"2501","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",1,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,220,"straightahead",-1,0,0,1,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2502","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",2,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"squirrel",0,"",0,2103,"straightahead",-1,0,0,1,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2503","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",3,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",1,"",0,2123,"straightahead",-1,0,0,1,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2504","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",4,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"tomato",2,"",0,744,"straightahead",-1,0,0,1,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2505","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",5,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"Novel90",0,"Novel100",3,8617,"silentLDlong",0,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2506","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",6,"Long","Social","Zero",4,"Chrome",0,"Switch",0,"Novel100",0,"Novel100",3,139,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,TRUE,4,TRUE
"2507","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",7,"Long","Social","Zero",4,"Chrome",1,"Same",1,"Novel97",1,"Novel97",1,934,"silentLDlong",0,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2508","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",8,"Long","Social","Zero",4,"Chrome",1,"Same",1,"Novel97",1,"Novel97",1,2004,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2509","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",9,"Long","Social","Zero",4,"Chrome",2,"Switch",1,"Novel120",0,"Novel95",2,2344,"silentLDlong",0,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2510","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",10,"Long","Social","Zero",4,"Chrome",2,"Switch",1,"Novel95",2,"Novel95",2,369,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2511","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",11,"Long","Social","Zero",4,"Chrome",3,"Same",0,"Novel13",1,"Novel13",1,1188,"silentLDlong",0,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2512","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",12,"Long","Social","Zero",4,"Chrome",3,"Same",0,"Novel13",2,"Novel13",1,1615,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2513","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",13,"Long","Social","Zero",4,"Chrome",4,"Switch",0,"Novel68",1,"Novel117",3,1645,"silentLDlong",0,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2514","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",14,"Long","Social","Zero",4,"Chrome",4,"Switch",0,"Novel117",0,"Novel117",3,47,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2515","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",15,"Long","Social","Zero",4,"Chrome",5,"Same",1,"Novel15",3,"Novel15",3,388,"silentRDlong",2,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2516","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",16,"Long","Social","Zero",4,"Chrome",5,"Same",1,"Novel15",3,"Novel15",3,392,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2517","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",17,"Long","Social","Zero",4,"Chrome",6,"Switch",1,"Novel130",1,"Novel36",2,1328,"silentLDlong",0,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,FALSE
"2518","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",18,"Long","Social","Zero",4,"Chrome",6,"Switch",1,"Novel36",2,"Novel36",2,272,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2519","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",19,"Long","Social","Zero",4,"Chrome",7,"Same",0,"Novel108",1,"Novel108",1,1839,"silentLUlong",1,1,0,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2520","AJ0HVMQJB5HYS","Jul 13 2014","09:57:05",20,"Long","Social","Zero",4,"Chrome",7,"Same",0,"Novel108",0,"Novel108",1,1074,"straightahead",-1,0,1,0,(Jul 13 2014 09:57:05),0,TRUE,FALSE,4,TRUE
"2521","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",1,"Medium","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,2193,"straightahead",-1,0,0,1,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2522","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",2,"Medium","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,528,"straightahead",-1,0,0,1,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2523","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",3,"Medium","Social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,511,"straightahead",-1,0,0,1,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2524","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",4,"Medium","Social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,1307,"straightahead",-1,0,0,1,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2525","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",5,"Medium","Social","Zero",4,"Chrome",0,"Same",1,"Novel4",3,"Novel4",3,1731,"silentRDmedium",2,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2526","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",6,"Medium","Social","Zero",4,"Chrome",0,"Same",1,"Novel4",3,"Novel4",3,1046,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,TRUE,4,TRUE
"2527","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",7,"Medium","Social","Zero",4,"Chrome",1,"Switch",0,"Novel138",1,"Novel76",2,1763,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2528","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",8,"Medium","Social","Zero",4,"Chrome",1,"Switch",0,"Novel104",0,"Novel76",2,1761,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2529","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",9,"Medium","Social","Zero",4,"Chrome",2,"Same",0,"Novel11",0,"Novel11",0,674,"silentLUmedium",1,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2530","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",10,"Medium","Social","Zero",4,"Chrome",2,"Same",0,"Novel11",1,"Novel11",0,501,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2531","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",11,"Medium","Social","Zero",4,"Chrome",3,"Switch",1,"Novel72",3,"Novel132",1,1354,"silentRDmedium",2,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2532","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",12,"Medium","Social","Zero",4,"Chrome",3,"Switch",1,"Novel88",0,"Novel132",1,1757,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2533","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",13,"Medium","Social","Zero",4,"Chrome",4,"Same",1,"Novel68",0,"Novel68",0,348,"silentLUmedium",1,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2534","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",14,"Medium","Social","Zero",4,"Chrome",4,"Same",1,"Novel68",0,"Novel68",0,453,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2535","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",15,"Medium","Social","Zero",4,"Chrome",5,"Switch",1,"Novel124",0,"Novel7",2,8539,"silentLUmedium",1,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2536","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",16,"Medium","Social","Zero",4,"Chrome",5,"Switch",1,"Novel7",2,"Novel7",2,1393,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2537","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",17,"Medium","Social","Zero",4,"Chrome",6,"Same",0,"Novel112",3,"Novel112",3,1943,"silentRDmedium",2,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2538","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",18,"Medium","Social","Zero",4,"Chrome",6,"Same",0,"Novel112",1,"Novel112",3,825,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2539","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",19,"Medium","Social","Zero",4,"Chrome",7,"Switch",0,"Novel123",1,"Novel135",0,2106,"silentRUmedium",3,1,0,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,FALSE
"2540","AJBGPFYZ87SOX","Jul 13 2014","10:36:14",20,"Medium","Social","Zero",4,"Chrome",7,"Switch",0,"Novel135",2,"Novel135",0,1014,"straightahead",-1,0,1,0,(Jul 13 2014 10:36:14),0,TRUE,FALSE,4,TRUE
"2541","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",1,"Long","Social","Zero",4,"Firefox",0,"Same",0,"squirrel",0,"",0,2398,"straightahead",-1,0,0,1,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,FALSE
"2542","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",2,"Long","Social","Zero",4,"Firefox",0,"Same",0,"squirrel",0,"",0,369,"straightahead",-1,0,0,1,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,FALSE
"2543","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",3,"Long","Social","Zero",4,"Firefox",0,"Same",0,"tomato",1,"",0,296,"straightahead",-1,0,0,1,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,FALSE
"2544","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",4,"Long","Social","Zero",4,"Firefox",0,"Same",0,"tomato",2,"",0,4218,"straightahead",-1,0,0,1,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,FALSE
"2545","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",5,"Long","Social","Zero",4,"Firefox",0,"Same",0,"Novel103",0,"Novel103",0,956,"silentLUlong",1,1,0,0,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,TRUE
"2546","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",6,"Long","Social","Zero",4,"Firefox",0,"Same",0,"Novel103",2,"Novel103",0,42,"straightahead",-1,0,1,0,(Jul 13 2014 10:17:07),0,TRUE,TRUE,4,TRUE
"2547","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",7,"Long","Social","Zero",4,"Firefox",1,"Switch",0,"Novel97",0,"Novel12",3,284,"silentRUlong",3,1,0,0,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,FALSE
"2548","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",8,"Long","Social","Zero",4,"Firefox",1,"Switch",0,"Novel12",1,"Novel12",3,4125,"straightahead",-1,0,1,0,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,TRUE
"2549","AJMJ8BLQPLDMU","Jul 13 2014","10:17:07",9,"Long","Social","Zero",4,"Firefox",2,"Same",1,"Novel5",1,"Novel5",1,770,"silentLDlong",0,1,0,0,(Jul 13 2014 10:17:07),0,TRUE,FALSE,4,TRUE
