"","X.1","X","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct","dataset"
"5602",5602,5822,"A3O3NBBS790FO7","13:28:43",2,"No-Social","One",6,0,"Same",0,"squirrel",1,"",0,1863,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5603",5603,5823,"A3O3NBBS790FO7","13:28:43",3,"No-Social","One",6,0,"Same",0,"tomato",4,"",0,3314,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5604",5604,5824,"A3O3NBBS790FO7","13:28:43",4,"No-Social","One",6,0,"Same",0,"tomato",0,"",0,1339,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5605",5605,5825,"A3O3NBBS790FO7","13:28:43",5,"No-Social","One",6,0,"Same",0,"Novel7",3,"Novel7",3,NA,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5606",5606,5826,"A3O3NBBS790FO7","13:28:43",6,"No-Social","One",6,1,"Switch",1,"Novel4",3,"Novel41",5,8319,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5607",5607,5827,"A3O3NBBS790FO7","13:28:43",7,"No-Social","One",6,0,"Same",0,"Novel7",4,"Novel7",3,2636,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,TRUE,"km"
"5608",5608,5828,"A3O3NBBS790FO7","13:28:43",8,"No-Social","One",6,1,"Switch",1,"Novel41",5,"Novel41",5,7346,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5609",5609,5829,"A3O3NBBS790FO7","13:28:43",9,"No-Social","One",6,2,"Same",1,"Novel77",5,"Novel77",5,7692,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5610",5610,5830,"A3O3NBBS790FO7","13:28:43",10,"No-Social","One",6,3,"Switch",1,"Novel118",4,"Novel63",2,3646,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5611",5611,5831,"A3O3NBBS790FO7","13:28:43",11,"No-Social","One",6,2,"Same",1,"Novel77",5,"Novel77",5,2575,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5612",5612,5832,"A3O3NBBS790FO7","13:28:43",12,"No-Social","One",6,3,"Switch",1,"Novel119",3,"Novel63",2,4516,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"5613",5613,5833,"A3O3NBBS790FO7","13:28:43",13,"No-Social","One",6,4,"Same",1,"Novel49",4,"Novel49",4,7071,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5614",5614,5834,"A3O3NBBS790FO7","13:28:43",14,"No-Social","One",6,5,"Switch",0,"Novel76",1,"Novel6",5,7633,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5615",5615,5835,"A3O3NBBS790FO7","13:28:43",15,"No-Social","One",6,4,"Same",1,"Novel49",4,"Novel49",4,1789,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5616",5616,5836,"A3O3NBBS790FO7","13:28:43",16,"No-Social","One",6,5,"Switch",0,"Novel66",2,"Novel6",5,3990,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"5617",5617,5837,"A3O3NBBS790FO7","13:28:43",17,"No-Social","One",6,6,"Same",0,"Novel110",1,"Novel110",1,6425,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5618",5618,5838,"A3O3NBBS790FO7","13:28:43",18,"No-Social","One",6,7,"Switch",0,"Novel56",1,"Novel120",3,8569,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5619",5619,5839,"A3O3NBBS790FO7","13:28:43",19,"No-Social","One",6,6,"Same",0,"Novel110",4,"Novel110",1,3873,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5620",5620,5840,"A3O3NBBS790FO7","13:28:43",20,"No-Social","One",6,7,"Switch",0,"Novel90",3,"Novel120",3,4240,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"17273",17273,7073,"A3O7BSA07LVHTF","15:03:42",13,"No-Social","7",4,0,"Switch",1,"Novel68",0,"Novel132",3,3901,NA,NA,NA,1,NA,7,TRUE,TRUE,4,FALSE,"dy"
"17274",17274,7074,"A3O7BSA07LVHTF","15:03:42",14,"No-Social","7",4,1,"Same",1,"Novel119",2,"Novel119",2,5333,NA,NA,NA,1,NA,7,TRUE,FALSE,4,TRUE,"dy"
"17275",17275,7075,"A3O7BSA07LVHTF","15:03:42",15,"No-Social","7",4,2,"Switch",0,"Novel102",3,"Novel53",0,3061,NA,NA,NA,1,NA,7,TRUE,FALSE,4,FALSE,"dy"
"17276",17276,7076,"A3O7BSA07LVHTF","15:03:42",16,"No-Social","7",4,3,"Same",0,"Novel6",0,"Novel6",1,1614,NA,NA,NA,1,NA,7,TRUE,FALSE,4,TRUE,"dy"
"17277",17277,7077,"A3O7BSA07LVHTF","15:03:42",17,"No-Social","7",4,4,"Switch",0,"Novel51",3,"Novel49",3,2694,NA,NA,NA,1,NA,7,TRUE,FALSE,4,FALSE,"dy"
"17278",17278,7078,"A3O7BSA07LVHTF","15:03:42",18,"No-Social","7",4,5,"Same",0,"Novel74",2,"Novel74",0,1426,NA,NA,NA,1,NA,7,TRUE,FALSE,4,TRUE,"dy"
"17279",17279,7079,"A3O7BSA07LVHTF","15:03:42",19,"No-Social","7",4,6,"Switch",1,"Novel27",3,"Novel137",2,2583,NA,NA,NA,1,NA,7,TRUE,FALSE,4,FALSE,"dy"
"17280",17280,7080,"A3O7BSA07LVHTF","15:03:42",20,"No-Social","7",4,7,"Same",1,"Novel46",0,"Novel50",2,1454,NA,NA,NA,1,NA,7,TRUE,FALSE,4,FALSE,"dy"
"10021",10021,10021,"A3OHQAUBS9EMGM","16:36:53",1,"Social","Seven",4,0,"Same",0,"squirrel",0,"",0,2931,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10022",10022,10022,"A3OHQAUBS9EMGM","16:36:53",2,"Social","Seven",4,0,"Same",0,"squirrel",0,"",0,3936,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10023",10023,10023,"A3OHQAUBS9EMGM","16:36:53",3,"Social","Seven",4,0,"Same",0,"tomato",1,"",0,1689,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10024",10024,10024,"A3OHQAUBS9EMGM","16:36:53",4,"Social","Seven",4,0,"Same",0,"tomato",2,"",0,1318,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"10025",10025,10025,"A3OHQAUBS9EMGM","16:36:53",5,"Social","Seven",4,0,"Same",0,"Novel4",3,"Novel4",3,3851,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10026",10026,10026,"A3OHQAUBS9EMGM","16:36:53",6,"Social","Seven",4,1,"Switch",1,"Novel5",3,"Novel31",1,3546,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10027",10027,10027,"A3OHQAUBS9EMGM","16:36:53",7,"Social","Seven",4,2,"Same",1,"Novel90",3,"Novel90",3,2827,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10028",10028,10028,"A3OHQAUBS9EMGM","16:36:53",8,"Social","Seven",4,3,"Switch",0,"Novel14",2,"Novel67",0,2764,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10029",10029,10029,"A3OHQAUBS9EMGM","16:36:53",9,"Social","Seven",4,4,"Same",1,"Novel29",3,"Novel29",3,2426,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10030",10030,10030,"A3OHQAUBS9EMGM","16:36:53",10,"Social","Seven",4,5,"Switch",0,"Novel123",1,"Novel125",0,2402,"eyes_down_left",1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10031",10031,10031,"A3OHQAUBS9EMGM","16:36:53",11,"Social","Seven",4,6,"Same",0,"Novel107",0,"Novel107",0,1780,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"10032",10032,10032,"A3OHQAUBS9EMGM","16:36:53",12,"Social","Seven",4,7,"Switch",1,"Novel88",1,"Novel53",2,2597,"eyes_down_left",1,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"10033",10033,10033,"A3OHQAUBS9EMGM","16:36:53",13,"Social","Seven",4,0,"Same",0,"Novel4",1,"Novel4",3,1645,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE,"km"
"10034",10034,10034,"A3OHQAUBS9EMGM","16:36:53",14,"Social","Seven",4,1,"Switch",1,"Novel124",2,"Novel31",1,4908,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"10035",10035,10035,"A3OHQAUBS9EMGM","16:36:53",15,"Social","Seven",4,2,"Same",1,"Novel90",3,"Novel90",3,1695,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10036",10036,10036,"A3OHQAUBS9EMGM","16:36:53",16,"Social","Seven",4,3,"Switch",0,"Novel67",2,"Novel67",0,5588,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10037",10037,10037,"A3OHQAUBS9EMGM","16:36:53",17,"Social","Seven",4,4,"Same",1,"Novel29",3,"Novel29",3,1676,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10038",10038,10038,"A3OHQAUBS9EMGM","16:36:53",18,"Social","Seven",4,5,"Switch",0,"Novel13",1,"Novel125",0,3548,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"10039",10039,10039,"A3OHQAUBS9EMGM","16:36:53",19,"Social","Seven",4,6,"Same",0,"Novel107",3,"Novel107",0,1669,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"10040",10040,10040,"A3OHQAUBS9EMGM","16:36:53",20,"Social","Seven",4,7,"Switch",1,"Novel93",1,"Novel53",2,8861,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"5621",5621,5841,"A3OHXRZJSST2T2","16:16:35",1,"Social","Three",6,0,"Switch",0,"squirrel",3,"",0,4904,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5622",5622,5842,"A3OHXRZJSST2T2","16:16:35",2,"Social","Three",6,0,"Switch",0,"squirrel",1,"",0,1938,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5623",5623,5843,"A3OHXRZJSST2T2","16:16:35",3,"Social","Three",6,0,"Switch",0,"tomato",4,"",0,3216,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5624",5624,5844,"A3OHXRZJSST2T2","16:16:35",4,"Social","Three",6,0,"Switch",0,"tomato",0,"",0,1479,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5625",5625,5845,"A3OHXRZJSST2T2","16:16:35",5,"Social","Three",6,0,"Switch",0,"Novel100",1,"Novel17",4,6667,"eyes_right_90",5,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5626",5626,5846,"A3OHXRZJSST2T2","16:16:35",6,"Social","Three",6,1,"Same",0,"Novel64",2,"Novel64",2,3852,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5627",5627,5847,"A3OHXRZJSST2T2","16:16:35",7,"Social","Three",6,2,"Switch",1,"Novel6",4,"Novel105",0,3126,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5628",5628,5848,"A3OHXRZJSST2T2","16:16:35",8,"Social","Three",6,3,"Same",0,"Novel134",2,"Novel134",2,2172,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5629",5629,5849,"A3OHXRZJSST2T2","16:16:35",9,"Social","Three",6,0,"Switch",0,"Novel17",5,"Novel17",4,7957,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,TRUE,"km"
"5630",5630,5850,"A3OHXRZJSST2T2","16:16:35",10,"Social","Three",6,1,"Same",0,"Novel45",1,"Novel64",2,5753,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5631",5631,5851,"A3OHXRZJSST2T2","16:16:35",11,"Social","Three",6,2,"Switch",1,"Novel18",1,"Novel105",0,2799,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5632",5632,5852,"A3OHXRZJSST2T2","16:16:35",12,"Social","Three",6,3,"Same",0,"Novel127",3,"Novel134",2,1937,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5633",5633,5853,"A3OHXRZJSST2T2","16:16:35",13,"Social","Three",6,4,"Switch",1,"Novel56",0,"Novel39",5,1750,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5634",5634,5854,"A3OHXRZJSST2T2","16:16:35",14,"Social","Three",6,5,"Same",1,"Novel69",0,"Novel69",0,809,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5635",5635,5855,"A3OHXRZJSST2T2","16:16:35",15,"Social","Three",6,6,"Switch",0,"Novel123",0,"Novel55",5,871,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5636",5636,5856,"A3OHXRZJSST2T2","16:16:35",16,"Social","Three",6,7,"Same",1,"Novel33",5,"Novel33",5,1168,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5637",5637,5857,"A3OHXRZJSST2T2","16:16:35",17,"Social","Three",6,4,"Switch",1,"Novel67",3,"Novel39",5,6048,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5638",5638,5858,"A3OHXRZJSST2T2","16:16:35",18,"Social","Three",6,5,"Same",1,"Novel26",4,"Novel69",0,3120,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5639",5639,5859,"A3OHXRZJSST2T2","16:16:35",19,"Social","Three",6,6,"Switch",0,"Novel102",5,"Novel55",5,1422,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5640",5640,5860,"A3OHXRZJSST2T2","16:16:35",20,"Social","Three",6,7,"Same",1,"Novel3",1,"Novel33",5,1024,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5641",5641,5861,"A3OJCWC178255T","18:21:45",1,"Social","One",6,0,"Switch",0,"squirrel",3,"",0,4824,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5642",5642,5862,"A3OJCWC178255T","18:21:45",2,"Social","One",6,0,"Switch",0,"squirrel",1,"",0,2576,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5643",5643,5863,"A3OJCWC178255T","18:21:45",3,"Social","One",6,0,"Switch",0,"tomato",4,"",0,1624,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5644",5644,5864,"A3OJCWC178255T","18:21:45",4,"Social","One",6,0,"Switch",0,"tomato",0,"",0,1735,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"5645",5645,5865,"A3OJCWC178255T","18:21:45",5,"Social","One",6,0,"Switch",0,"Novel126",5,"Novel139",3,2533,"eyes_right",3,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5646",5646,5866,"A3OJCWC178255T","18:21:45",6,"Social","One",6,1,"Same",0,"Novel28",4,"Novel28",4,2388,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5647",5647,5867,"A3OJCWC178255T","18:21:45",7,"Social","One",6,0,"Switch",0,"Novel20",3,"Novel139",3,NA,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,FALSE,"km"
"5648",5648,5868,"A3OJCWC178255T","18:21:45",8,"Social","One",6,1,"Same",0,"Novel28",2,"Novel28",4,1338,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5649",5649,5869,"A3OJCWC178255T","18:21:45",9,"Social","One",6,2,"Switch",1,"Novel99",5,"Novel66",0,1691,"eyes_right",3,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5650",5650,5870,"A3OJCWC178255T","18:21:45",10,"Social","One",6,3,"Same",1,"Novel122",3,"Novel122",3,1931,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5651",5651,5871,"A3OJCWC178255T","18:21:45",11,"Social","One",6,2,"Switch",1,"Novel3",4,"Novel66",0,9405,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"5652",5652,5872,"A3OJCWC178255T","18:21:45",12,"Social","One",6,3,"Same",1,"Novel122",3,"Novel122",3,2076,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5653",5653,5873,"A3OJCWC178255T","18:21:45",13,"Social","One",6,4,"Switch",0,"Novel90",3,"Novel58",5,2318,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5654",5654,5874,"A3OJCWC178255T","18:21:45",14,"Social","One",6,5,"Same",1,"Novel134",3,"Novel134",3,1734,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5655",5655,5875,"A3OJCWC178255T","18:21:45",15,"Social","One",6,4,"Switch",0,"Novel51",3,"Novel58",5,3730,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"5656",5656,5876,"A3OJCWC178255T","18:21:45",16,"Social","One",6,5,"Same",1,"Novel134",3,"Novel134",3,1210,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5657",5657,5877,"A3OJCWC178255T","18:21:45",17,"Social","One",6,6,"Switch",1,"Novel80",2,"Novel53",3,2030,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"5658",5658,5878,"A3OJCWC178255T","18:21:45",18,"Social","One",6,7,"Same",0,"Novel41",3,"Novel41",3,1246,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"5659",5659,5879,"A3OJCWC178255T","18:21:45",19,"Social","One",6,6,"Switch",1,"Novel53",3,"Novel53",3,2150,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"5660",5660,5880,"A3OJCWC178255T","18:21:45",20,"Social","One",6,7,"Same",0,"Novel41",2,"Novel41",3,4080,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"14081",14081,14081,"A3OR2Q4DYFZSGN","13:14:44",1,"Social","Seven",4,0,"Switch",1,"squirrel",0,"",0,1749,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"14082",14082,14082,"A3OR2Q4DYFZSGN","13:14:44",2,"Social","Seven",4,0,"Switch",1,"squirrel",0,"",0,1095,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"14083",14083,14083,"A3OR2Q4DYFZSGN","13:14:44",3,"Social","Seven",4,0,"Switch",1,"tomato",1,"",0,1078,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"14084",14084,14084,"A3OR2Q4DYFZSGN","13:14:44",4,"Social","Seven",4,0,"Switch",1,"tomato",2,"",0,714,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE,"km"
"14085",14085,14085,"A3OR2Q4DYFZSGN","13:14:44",5,"Social","Seven",4,0,"Switch",1,"Novel128",0,"Novel80",3,2891,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"14086",14086,14086,"A3OR2Q4DYFZSGN","13:14:44",6,"Social","Seven",4,1,"Same",1,"Novel10",1,"Novel10",1,2897,"eyes_down_left",1,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"14087",14087,14087,"A3OR2Q4DYFZSGN","13:14:44",7,"Social","Seven",4,2,"Switch",0,"Novel53",0,"Novel112",1,1183,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"14088",14088,14088,"A3OR2Q4DYFZSGN","13:14:44",8,"Social","Seven",4,3,"Same",0,"Novel122",2,"Novel122",2,1357,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"14089",14089,14089,"A3OR2Q4DYFZSGN","13:14:44",9,"Social","Seven",4,4,"Switch",0,"Novel34",2,"Novel135",0,852,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"14090",14090,14090,"A3OR2Q4DYFZSGN","13:14:44",10,"Social","Seven",4,5,"Same",0,"Novel111",0,"Novel111",0,993,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"14091",14091,14091,"A3OR2Q4DYFZSGN","13:14:44",11,"Social","Seven",4,6,"Switch",1,"Novel114",2,"Novel69",3,754,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,FALSE,"km"
"14092",14092,14092,"A3OR2Q4DYFZSGN","13:14:44",12,"Social","Seven",4,7,"Same",1,"Novel83",0,"Novel83",0,938,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,TRUE,"km"
"14093",14093,14093,"A3OR2Q4DYFZSGN","13:14:44",13,"Social","Seven",4,0,"Switch",1,"Novel80",3,"Novel80",3,3506,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE,"km"
"14094",14094,14094,"A3OR2Q4DYFZSGN","13:14:44",14,"Social","Seven",4,1,"Same",1,"Novel10",1,"Novel10",1,1557,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"14095",14095,14095,"A3OR2Q4DYFZSGN","13:14:44",15,"Social","Seven",4,2,"Switch",0,"Novel44",2,"Novel112",1,1744,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"14096",14096,14096,"A3OR2Q4DYFZSGN","13:14:44",16,"Social","Seven",4,3,"Same",0,"Novel122",1,"Novel122",2,840,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"14097",14097,14097,"A3OR2Q4DYFZSGN","13:14:44",17,"Social","Seven",4,4,"Switch",0,"Novel55",0,"Novel135",0,1672,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"14098",14098,14098,"A3OR2Q4DYFZSGN","13:14:44",18,"Social","Seven",4,5,"Same",0,"Novel111",1,"Novel111",0,1768,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE,"km"
"14099",14099,14099,"A3OR2Q4DYFZSGN","13:14:44",19,"Social","Seven",4,6,"Switch",1,"Novel32",2,"Novel69",3,1693,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"14100",14100,14100,"A3OR2Q4DYFZSGN","13:14:44",20,"Social","Seven",4,7,"Same",1,"Novel63",3,"Novel83",0,3481,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE,"km"
"5661",5661,5881,"A3ORTM8Q3IWQDI","21:30:49",1,"Social","Three",6,0,"Same",0,"squirrel",3,"",0,8255,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5662",5662,5882,"A3ORTM8Q3IWQDI","21:30:49",2,"Social","Three",6,0,"Same",0,"squirrel",1,"",0,1476,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5663",5663,5883,"A3ORTM8Q3IWQDI","21:30:49",3,"Social","Three",6,0,"Same",0,"tomato",4,"",0,1755,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5664",5664,5884,"A3ORTM8Q3IWQDI","21:30:49",4,"Social","Three",6,0,"Same",0,"tomato",0,"",0,982,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"5665",5665,5885,"A3ORTM8Q3IWQDI","21:30:49",5,"Social","Three",6,0,"Same",0,"Novel65",0,"Novel65",0,1543,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5666",5666,5886,"A3ORTM8Q3IWQDI","21:30:49",6,"Social","Three",6,1,"Switch",0,"Novel31",2,"Novel64",3,2217,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5667",5667,5887,"A3ORTM8Q3IWQDI","21:30:49",7,"Social","Three",6,2,"Same",0,"Novel42",4,"Novel42",4,1549,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5668",5668,5888,"A3ORTM8Q3IWQDI","21:30:49",8,"Social","Three",6,3,"Switch",0,"Novel13",3,"Novel115",0,1229,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5669",5669,5889,"A3ORTM8Q3IWQDI","21:30:49",9,"Social","Three",6,0,"Same",0,"Novel65",5,"Novel65",0,1991,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,TRUE,"km"
"5670",5670,5890,"A3ORTM8Q3IWQDI","21:30:49",10,"Social","Three",6,1,"Switch",0,"Novel64",0,"Novel64",3,9696,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"5671",5671,5891,"A3ORTM8Q3IWQDI","21:30:49",11,"Social","Three",6,2,"Same",0,"Novel42",3,"Novel42",4,1360,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"5672",5672,5892,"A3ORTM8Q3IWQDI","21:30:49",12,"Social","Three",6,3,"Switch",0,"Novel23",4,"Novel115",0,4451,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5673",5673,5893,"A3ORTM8Q3IWQDI","21:30:49",13,"Social","Three",6,4,"Same",1,"Novel137",2,"Novel137",2,1652,"eyes_left",0,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5674",5674,5894,"A3ORTM8Q3IWQDI","21:30:49",14,"Social","Three",6,5,"Switch",1,"Novel93",0,"Novel124",1,1421,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5675",5675,5895,"A3ORTM8Q3IWQDI","21:30:49",15,"Social","Three",6,6,"Same",1,"Novel83",4,"Novel83",4,1174,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"5676",5676,5896,"A3ORTM8Q3IWQDI","21:30:49",16,"Social","Three",6,7,"Switch",1,"Novel24",0,"Novel113",1,1256,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"5677",5677,5897,"A3ORTM8Q3IWQDI","21:30:49",17,"Social","Three",6,4,"Same",1,"Novel137",2,"Novel137",2,906,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"5678",5678,5898,"A3ORTM8Q3IWQDI","21:30:49",18,"Social","Three",6,5,"Switch",1,"Novel87",0,"Novel124",1,3440,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5679",5679,5899,"A3ORTM8Q3IWQDI","21:30:49",19,"Social","Three",6,6,"Same",1,"Novel83",4,"Novel83",4,1864,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE,"km"
"5680",5680,5900,"A3ORTM8Q3IWQDI","21:30:49",20,"Social","Three",6,7,"Switch",1,"Novel70",4,"Novel113",1,6111,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"5681",5681,5901,"A3OUPYBW02ZXDA","00:35:15",1,"No-Social","Three",6,0,"Switch",0,"squirrel",3,"",0,8756,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
