"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","numPic","interval","condition","test","exposure","day.and.time","include","first.trial","numPicN","intervalN","correct"
"1656","A3ML7X12VHUVUN","Jan 19 2014","10:16:39",14,5,"Switch",1,"Novel8",1,"Novel131",0,2400,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:16:39),TRUE,FALSE,4,3,FALSE
"1657","A3ML7X12VHUVUN","Jan 19 2014","10:16:39",15,6,"Same",1,"Novel99",2,"Novel99",2,3923,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:16:39),TRUE,FALSE,4,3,TRUE
"1658","A3ML7X12VHUVUN","Jan 19 2014","10:16:39",16,7,"Switch",0,"Novel62",3,"Novel7",2,1576,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:16:39),TRUE,FALSE,4,3,FALSE
"1659","A3ML7X12VHUVUN","Jan 19 2014","10:16:39",17,4,"Same",0,"Novel70",3,"Novel70",1,4379,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:16:39),TRUE,FALSE,4,3,TRUE
"1660","A3ML7X12VHUVUN","Jan 19 2014","10:16:39",18,5,"Switch",1,"Novel72",3,"Novel131",0,4529,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:16:39),TRUE,FALSE,4,3,FALSE
"1661","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",13,4,"Switch",1,"Novel139",1,"Novel81",3,3283,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,FALSE
"1662","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",14,5,"Same",1,"Novel2",2,"Novel2",2,1291,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1667","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",5,0,"Switch",0,"Novel105",1,"Novel127",2,1477,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,FALSE
"1668","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",6,1,"Same",0,"Novel68",2,"Novel68",2,1178,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1669","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",7,2,"Switch",0,"Novel124",1,"Novel70",3,2122,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,FALSE
"1670","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",8,3,"Same",1,"Novel9",1,"Novel9",1,931,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1671","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",9,0,"Switch",0,"Novel10",1,"Novel127",2,4434,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,TRUE,4,3,FALSE
"1672","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",10,1,"Same",0,"Novel68",0,"Novel68",2,2382,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1673","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",11,2,"Switch",0,"Novel95",3,"Novel70",3,3755,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,FALSE
"1674","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",12,3,"Same",1,"Novel9",1,"Novel9",1,1306,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1675","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",16,7,"Same",0,"Novel136",3,"Novel136",3,839,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1676","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",17,4,"Switch",1,"Novel81",3,"Novel81",3,2602,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1677","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",18,5,"Same",1,"Novel2",2,"Novel2",2,1394,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1678","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",15,6,"Switch",1,"Novel91",3,"Novel132",2,1251,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,FALSE
"1679","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",20,7,"Same",0,"Novel136",2,"Novel136",3,1012,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,TRUE
"1680","A3NRI97XEKEXJH","Jan 18 2014","15:13:48",19,6,"Switch",1,"Novel112",0,"Novel132",2,3600,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:13:48),TRUE,FALSE,4,3,FALSE
"1681","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",6,0,"Switch",0,"Novel86",3,"Novel122",1,1335,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,TRUE,4,0,FALSE
"1682","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",7,1,"Same",1,"Novel56",0,"Novel56",0,4597,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1683","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",5,0,"Switch",0,"Novel8",3,"Novel122",1,3114,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,FALSE
"1688","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",18,6,"Switch",1,"Novel120",2,"Novel58",3,1254,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,FALSE
"1689","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",19,7,"Same",1,"Novel31",0,"Novel31",0,1379,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1690","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",20,7,"Same",1,"Novel31",0,"Novel31",0,588,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1691","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",8,1,"Same",1,"Novel56",0,"Novel56",0,1262,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1692","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",9,2,"Switch",1,"Novel6",0,"Novel96",3,3860,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,FALSE
"1693","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",10,2,"Switch",1,"Novel96",3,"Novel96",3,1015,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1694","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",11,3,"Same",0,"Novel127",1,"Novel127",1,3034,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1695","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",12,3,"Same",0,"Novel127",3,"Novel127",1,1112,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1696","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",13,4,"Switch",0,"Novel111",2,"Novel137",3,2184,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,FALSE
"1697","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",14,4,"Switch",0,"Novel11",2,"Novel137",3,1162,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,FALSE
"1698","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",15,5,"Same",0,"Novel136",1,"Novel136",1,1155,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1699","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",16,5,"Same",0,"Novel136",2,"Novel136",1,570,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,TRUE
"1700","A3OGXVZ41XKHBV","Dec 02 2013","16:24:00",17,6,"Switch",1,"Novel38",2,"Novel58",3,1542,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:24:00),TRUE,FALSE,4,0,FALSE
"1701","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",13,4,"Switch",1,"Novel114",0,"Novel11",1,4545,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,FALSE
"1702","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",14,5,"Same",1,"Novel54",3,"Novel54",3,2615,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1703","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",15,6,"Switch",0,"Novel9",1,"Novel27",0,3202,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,FALSE
"1708","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",5,0,"Switch",1,"Novel88",1,"Novel126",2,5877,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,FALSE
"1709","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",6,1,"Same",0,"Novel5",2,"Novel5",2,3107,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1710","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",7,2,"Switch",0,"Novel75",2,"Novel26",0,4517,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,FALSE
"1711","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",8,3,"Same",0,"Novel22",0,"Novel22",0,3775,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1712","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",9,0,"Switch",1,"Novel126",2,"Novel126",2,4655,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,TRUE,4,3,TRUE
"1713","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",10,1,"Same",0,"Novel5",3,"Novel5",2,3963,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1714","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",11,2,"Switch",0,"Novel26",2,"Novel26",0,3771,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1715","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",12,3,"Same",0,"Novel22",2,"Novel22",0,2597,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1716","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",18,5,"Same",1,"Novel54",3,"Novel54",3,2865,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1717","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",19,6,"Switch",0,"Novel27",1,"Novel27",0,2070,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1718","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",16,7,"Same",1,"Novel100",2,"Novel100",2,3173,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1719","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",17,4,"Switch",1,"Novel11",1,"Novel11",1,4223,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1720","A3QJPB0NZU5PY1","Jan 19 2014","10:10:16",20,7,"Same",1,"Novel100",2,"Novel100",2,3221,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:16),TRUE,FALSE,4,3,TRUE
"1721","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",7,2,"Switch",1,"Novel101",2,"Novel63",0,2716,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1722","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",8,3,"Same",1,"Novel22",3,"Novel22",3,2370,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1727","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",5,0,"Switch",1,"Novel71",0,"Novel56",1,4885,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1728","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",6,1,"Same",0,"Novel60",2,"Novel60",2,2410,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1729","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",20,7,"Same",0,"Novel39",1,"Novel42",2,1743,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1730","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",12,3,"Same",1,"Novel22",3,"Novel22",3,2279,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1731","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",9,0,"Switch",1,"Novel56",1,"Novel56",1,5104,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,TRUE,4,3,TRUE
"1732","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",10,1,"Same",0,"Novel60",3,"Novel60",2,2030,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1733","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",11,2,"Switch",1,"Novel63",0,"Novel63",0,3183,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1734","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",16,7,"Same",0,"Novel42",2,"Novel42",2,3845,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1735","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",13,4,"Switch",0,"Novel50",0,"Novel140",2,2657,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1736","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",14,5,"Same",1,"Novel108",3,"Novel108",3,2514,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,TRUE
"1737","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",15,6,"Switch",0,"Novel78",1,"Novel76",2,4251,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1738","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",17,4,"Switch",0,"Novel69",2,"Novel140",2,2525,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1739","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",18,5,"Same",1,"Novel4",2,"Novel108",3,5809,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1740","A3SMTP08PPXDWA","Jan 19 2014","10:09:49",19,6,"Switch",0,"Novel5",0,"Novel76",2,1822,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:49),TRUE,FALSE,4,3,FALSE
"1761","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",7,1,"Same",1,"Novel42",1,"Novel42",1,1981,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1762","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",8,1,"Same",1,"Novel42",1,"Novel42",1,1138,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1767","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",5,0,"Switch",0,"Novel124",1,"Novel37",0,11338,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,FALSE
"1768","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",6,0,"Switch",0,"Novel37",2,"Novel37",0,3401,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,TRUE,4,0,TRUE
"1769","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",20,7,"Same",0,"Novel67",0,"Novel67",2,780,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1770","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",12,3,"Same",0,"Novel107",0,"Novel107",1,1435,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1771","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",9,2,"Switch",0,"Novel4",2,"Novel32",0,1653,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,FALSE
"1772","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",10,2,"Switch",0,"Novel32",1,"Novel32",0,1857,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1773","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",11,3,"Same",0,"Novel107",1,"Novel107",1,1841,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1774","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",16,5,"Same",1,"Novel78",3,"Novel78",3,936,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1775","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",13,4,"Switch",1,"Novel126",2,"Novel3",3,2356,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,FALSE
"1776","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",14,4,"Switch",1,"Novel3",3,"Novel3",3,1076,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1777","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",15,5,"Same",1,"Novel78",3,"Novel78",3,1544,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1778","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",17,6,"Switch",1,"Novel68",3,"Novel51",2,2231,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,FALSE
"1779","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",18,6,"Switch",1,"Novel21",3,"Novel51",2,2528,"eyescenter","4","0","nosoc",1,0,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,FALSE
"1780","A6YMRKGNX6D3Z","Dec 02 2013","16:10:30",19,7,"Same",0,"Novel67",2,"Novel67",2,2402,"eyescenter","4","0","nosoc",0,1,(Dec 02 2013 16:10:30),TRUE,FALSE,4,0,TRUE
"1781","A79RJ1TUG4K52","Jan 19 2014","10:03:19",15,6,"Switch",0,"Novel130",2,"Novel87",3,1370,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1782","A79RJ1TUG4K52","Jan 19 2014","10:03:19",14,5,"Same",0,"Novel131",2,"Novel131",2,1196,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1787","A79RJ1TUG4K52","Jan 19 2014","10:03:19",5,0,"Switch",1,"Novel96",2,"Novel38",3,5834,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1788","A79RJ1TUG4K52","Jan 19 2014","10:03:19",6,1,"Same",1,"Novel27",1,"Novel27",1,3252,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1789","A79RJ1TUG4K52","Jan 19 2014","10:03:19",7,2,"Switch",1,"Novel73",2,"Novel53",0,2789,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1790","A79RJ1TUG4K52","Jan 19 2014","10:03:19",8,3,"Same",0,"Novel82",1,"Novel82",1,1838,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1791","A79RJ1TUG4K52","Jan 19 2014","10:03:19",9,0,"Switch",1,"Novel5",0,"Novel38",3,1132,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,TRUE,4,3,FALSE
"1792","A79RJ1TUG4K52","Jan 19 2014","10:03:19",10,1,"Same",1,"Novel27",1,"Novel27",1,1959,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1793","A79RJ1TUG4K52","Jan 19 2014","10:03:19",11,2,"Switch",1,"Novel111",2,"Novel53",0,4053,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1794","A79RJ1TUG4K52","Jan 19 2014","10:03:19",12,3,"Same",0,"Novel72",3,"Novel82",1,2343,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1795","A79RJ1TUG4K52","Jan 19 2014","10:03:19",13,4,"Switch",0,"Novel98",1,"Novel125",3,1774,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1796","A79RJ1TUG4K52","Jan 19 2014","10:03:19",16,7,"Same",1,"Novel101",2,"Novel101",2,1576,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1797","A79RJ1TUG4K52","Jan 19 2014","10:03:19",17,4,"Switch",0,"Novel103",0,"Novel125",3,1458,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1798","A79RJ1TUG4K52","Jan 19 2014","10:03:19",18,5,"Same",0,"Novel55",2,"Novel131",2,1433,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,FALSE
"1799","A79RJ1TUG4K52","Jan 19 2014","10:03:19",19,6,"Switch",0,"Novel87",2,"Novel87",3,1862,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1800","A79RJ1TUG4K52","Jan 19 2014","10:03:19",20,7,"Same",1,"Novel101",2,"Novel101",2,734,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:03:19),TRUE,FALSE,4,3,TRUE
"1801","A9HFZID537EXA","Jan 19 2014","10:09:10",6,1,"Switch",1,"Novel19",2,"Novel21",1,2247,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1802","A9HFZID537EXA","Jan 19 2014","10:09:10",7,2,"Same",0,"Novel41",3,"Novel41",3,2606,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1803","A9HFZID537EXA","Jan 19 2014","10:09:10",8,3,"Switch",1,"Novel53",3,"Novel9",1,3160,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1804","A9HFZID537EXA","Jan 19 2014","10:09:10",5,0,"Same",0,"Novel52",1,"Novel52",1,9843,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1809","A9HFZID537EXA","Jan 19 2014","10:09:10",18,5,"Switch",0,"Novel120",3,"Novel133",0,1217,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1810","A9HFZID537EXA","Jan 19 2014","10:09:10",19,6,"Same",1,"Novel58",0,"Novel58",0,1014,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1811","A9HFZID537EXA","Jan 19 2014","10:09:10",20,7,"Switch",0,"Novel63",1,"Novel100",3,1794,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1812","A9HFZID537EXA","Jan 19 2014","10:09:10",12,3,"Switch",1,"Novel9",1,"Novel9",1,1435,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1813","A9HFZID537EXA","Jan 19 2014","10:09:10",9,0,"Same",0,"Novel52",0,"Novel52",1,3042,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,TRUE,4,3,TRUE
"1814","A9HFZID537EXA","Jan 19 2014","10:09:10",10,1,"Switch",1,"Novel21",1,"Novel21",1,2855,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1815","A9HFZID537EXA","Jan 19 2014","10:09:10",11,2,"Same",0,"Novel41",0,"Novel41",3,1778,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1816","A9HFZID537EXA","Jan 19 2014","10:09:10",16,7,"Switch",0,"Novel17",2,"Novel100",3,1045,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1817","A9HFZID537EXA","Jan 19 2014","10:09:10",13,4,"Same",1,"Novel98",0,"Novel98",0,3042,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1818","A9HFZID537EXA","Jan 19 2014","10:09:10",14,5,"Switch",0,"Novel57",1,"Novel133",0,1233,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1819","A9HFZID537EXA","Jan 19 2014","10:09:10",15,6,"Same",1,"Novel58",0,"Novel58",0,889,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,TRUE
"1820","A9HFZID537EXA","Jan 19 2014","10:09:10",17,4,"Same",1,"Novel48",1,"Novel98",0,998,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:10),TRUE,FALSE,4,3,FALSE
"1821","A9I65QLIO7LS7","Jan 18 2014","15:22:10",16,7,"Switch",1,"Novel97",3,"Novel34",0,39,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:22:10),TRUE,FALSE,4,3,FALSE
