"","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct"
"15005","AL1R60JR472JK","14:07:34",5,"Social","Seven",4,0,"Same",0,"Novel121",3,"Novel121",3,7466,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,TRUE
"15006","AL1R60JR472JK","14:07:34",6,"Social","Seven",4,1,"Switch",1,"Novel97",3,"Novel129",2,2725,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,FALSE
"15007","AL1R60JR472JK","14:07:34",7,"Social","Seven",4,2,"Same",0,"Novel94",0,"Novel94",0,2687,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,TRUE
"15008","AL1R60JR472JK","14:07:34",8,"Social","Seven",4,3,"Switch",0,"Novel19",0,"Novel2",3,898,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,FALSE
"15009","AL1R60JR472JK","14:07:34",9,"Social","Seven",4,4,"Same",1,"Novel43",3,"Novel43",3,900,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,TRUE
"15010","AL1R60JR472JK","14:07:34",10,"Social","Seven",4,5,"Switch",1,"Novel46",3,"Novel88",1,915,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,FALSE
"15011","AL1R60JR472JK","14:07:34",11,"Social","Seven",4,6,"Same",1,"Novel8",2,"Novel8",2,1441,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,TRUE
"15012","AL1R60JR472JK","14:07:34",12,"Social","Seven",4,7,"Switch",0,"Novel120",0,"Novel86",3,2079,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,FALSE
"15013","AL1R60JR472JK","14:07:34",13,"Social","Seven",4,0,"Same",0,"Novel121",2,"Novel121",3,6821,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE
"15014","AL1R60JR472JK","14:07:34",14,"Social","Seven",4,1,"Switch",1,"Novel129",2,"Novel129",2,4788,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15015","AL1R60JR472JK","14:07:34",15,"Social","Seven",4,2,"Same",0,"Novel94",3,"Novel94",0,1473,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15016","AL1R60JR472JK","14:07:34",16,"Social","Seven",4,3,"Switch",0,"Novel44",3,"Novel2",3,2216,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15017","AL1R60JR472JK","14:07:34",17,"Social","Seven",4,4,"Same",1,"Novel43",3,"Novel43",3,2292,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15018","AL1R60JR472JK","14:07:34",18,"Social","Seven",4,5,"Switch",1,"Novel21",0,"Novel88",1,1641,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15019","AL1R60JR472JK","14:07:34",19,"Social","Seven",4,6,"Same",1,"Novel62",1,"Novel8",2,1437,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15020","AL1R60JR472JK","14:07:34",20,"Social","Seven",4,7,"Switch",0,"Novel86",2,"Novel86",3,1840,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15021","ALUPAPAEX46RW","22:17:43",1,"Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,5293,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15022","ALUPAPAEX46RW","22:17:43",2,"Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,1507,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15023","ALUPAPAEX46RW","22:17:43",3,"Social","Zero",4,0,"Switch",1,"tomato",1,"",0,1478,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15024","ALUPAPAEX46RW","22:17:43",4,"Social","Zero",4,0,"Switch",1,"tomato",2,"",0,848,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15025","ALUPAPAEX46RW","22:17:43",5,"Social","Zero",4,0,"Switch",1,"Novel109",2,"Novel113",1,3168,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,4,FALSE
"15026","ALUPAPAEX46RW","22:17:43",6,"Social","Zero",4,0,"Switch",1,"Novel57",2,"Novel113",1,9069,"eyescenter",-1,0,1,0,0,TRUE,TRUE,4,FALSE
"15027","ALUPAPAEX46RW","22:17:43",7,"Social","Zero",4,1,"Same",0,"Novel140",3,"Novel140",3,1659,"eyes_right",3,1,0,0,0,TRUE,FALSE,4,TRUE
"15028","ALUPAPAEX46RW","22:17:43",8,"Social","Zero",4,1,"Same",0,"Novel140",0,"Novel140",3,1391,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15029","ALUPAPAEX46RW","22:17:43",9,"Social","Zero",4,2,"Switch",0,"Novel82",2,"Novel13",3,3798,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,4,FALSE
"15030","ALUPAPAEX46RW","22:17:43",10,"Social","Zero",4,2,"Switch",0,"Novel130",3,"Novel13",3,4417,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,FALSE
"15031","ALUPAPAEX46RW","22:17:43",11,"Social","Zero",4,3,"Same",1,"Novel2",3,"Novel2",3,2992,"eyes_right",3,1,0,0,0,TRUE,FALSE,4,TRUE
"15032","ALUPAPAEX46RW","22:17:43",12,"Social","Zero",4,3,"Same",1,"Novel2",3,"Novel2",3,1200,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15033","ALUPAPAEX46RW","22:17:43",13,"Social","Zero",4,4,"Switch",1,"Novel39",3,"Novel137",0,1370,"eyes_right",3,1,0,0,0,TRUE,FALSE,4,FALSE
"15034","ALUPAPAEX46RW","22:17:43",14,"Social","Zero",4,4,"Switch",1,"Novel137",0,"Novel137",0,5543,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15035","ALUPAPAEX46RW","22:17:43",15,"Social","Zero",4,5,"Same",0,"Novel22",2,"Novel22",2,1887,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,4,TRUE
"15036","ALUPAPAEX46RW","22:17:43",16,"Social","Zero",4,5,"Same",0,"Novel22",1,"Novel22",2,1266,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15037","ALUPAPAEX46RW","22:17:43",17,"Social","Zero",4,6,"Switch",0,"Novel94",1,"Novel54",3,1713,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,4,FALSE
"15038","ALUPAPAEX46RW","22:17:43",18,"Social","Zero",4,6,"Switch",0,"Novel32",1,"Novel54",3,4128,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,FALSE
"15039","ALUPAPAEX46RW","22:17:43",19,"Social","Zero",4,7,"Same",1,"Novel100",2,"Novel100",2,1342,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,4,TRUE
"15040","ALUPAPAEX46RW","22:17:43",20,"Social","Zero",4,7,"Same",1,"Novel100",2,"Novel100",2,121,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15041","ALZJTFDX4TJJT","11:10:08",1,"No-Social","Three",4,0,"Switch",1,"squirrel",0,"",0,2438,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15042","ALZJTFDX4TJJT","11:10:08",2,"No-Social","Three",4,0,"Switch",1,"squirrel",0,"",0,1045,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15043","ALZJTFDX4TJJT","11:10:08",3,"No-Social","Three",4,0,"Switch",1,"tomato",1,"",0,1099,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15044","ALZJTFDX4TJJT","11:10:08",4,"No-Social","Three",4,0,"Switch",1,"tomato",2,"",0,611,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15045","ALZJTFDX4TJJT","11:10:08",5,"No-Social","Three",4,0,"Switch",1,"Novel6",0,"Novel44",1,5798,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15046","ALZJTFDX4TJJT","11:10:08",6,"No-Social","Three",4,1,"Same",0,"Novel116",3,"Novel116",3,4122,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15047","ALZJTFDX4TJJT","11:10:08",7,"No-Social","Three",4,2,"Switch",0,"Novel95",3,"Novel120",0,3283,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15048","ALZJTFDX4TJJT","11:10:08",8,"No-Social","Three",4,3,"Same",1,"Novel14",3,"Novel14",3,2747,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15049","ALZJTFDX4TJJT","11:10:08",9,"No-Social","Three",4,0,"Switch",1,"Novel44",1,"Novel44",1,3687,"eyescenter",-1,0,1,0,3,TRUE,TRUE,4,TRUE
"15050","ALZJTFDX4TJJT","11:10:08",10,"No-Social","Three",4,1,"Same",0,"Novel116",0,"Novel116",3,1499,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15051","ALZJTFDX4TJJT","11:10:08",11,"No-Social","Three",4,2,"Switch",0,"Novel120",2,"Novel120",0,2288,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15052","ALZJTFDX4TJJT","11:10:08",12,"No-Social","Three",4,3,"Same",1,"Novel14",3,"Novel14",3,1381,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15053","ALZJTFDX4TJJT","11:10:08",13,"No-Social","Three",4,4,"Switch",1,"Novel40",3,"Novel4",1,3023,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15054","ALZJTFDX4TJJT","11:10:08",14,"No-Social","Three",4,5,"Same",0,"Novel78",1,"Novel78",1,1800,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15055","ALZJTFDX4TJJT","11:10:08",15,"No-Social","Three",4,6,"Switch",0,"Novel37",1,"Novel69",2,1760,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15056","ALZJTFDX4TJJT","11:10:08",16,"No-Social","Three",4,7,"Same",1,"Novel106",2,"Novel106",2,1991,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15057","ALZJTFDX4TJJT","11:10:08",17,"No-Social","Three",4,4,"Switch",1,"Novel99",2,"Novel4",1,2417,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE
"15058","ALZJTFDX4TJJT","11:10:08",18,"No-Social","Three",4,5,"Same",0,"Novel78",2,"Novel78",1,1667,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15059","ALZJTFDX4TJJT","11:10:08",19,"No-Social","Three",4,6,"Switch",0,"Novel139",2,"Novel69",2,2512,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE
"15060","ALZJTFDX4TJJT","11:10:08",20,"No-Social","Three",4,7,"Same",1,"Novel106",2,"Novel106",2,1729,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15061","AMWIBULQ4S8K3","21:39:49",1,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,1884,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15062","AMWIBULQ4S8K3","21:39:49",2,"No-Social","Three",4,0,"Same",0,"squirrel",0,"",0,1285,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15063","AMWIBULQ4S8K3","21:39:49",3,"No-Social","Three",4,0,"Same",0,"tomato",1,"",0,1295,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15064","AMWIBULQ4S8K3","21:39:49",4,"No-Social","Three",4,0,"Same",0,"tomato",2,"",0,1784,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE
"15065","AMWIBULQ4S8K3","21:39:49",5,"No-Social","Three",4,0,"Same",0,"Novel128",0,"Novel128",0,3845,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15066","AMWIBULQ4S8K3","21:39:49",6,"No-Social","Three",4,1,"Switch",0,"Novel44",1,"Novel118",2,2194,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15067","AMWIBULQ4S8K3","21:39:49",7,"No-Social","Three",4,2,"Same",0,"Novel125",3,"Novel125",3,1911,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15068","AMWIBULQ4S8K3","21:39:49",8,"No-Social","Three",4,3,"Switch",0,"Novel51",0,"Novel127",1,2911,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15069","AMWIBULQ4S8K3","21:39:49",9,"No-Social","Three",4,0,"Same",0,"Novel58",0,"Novel128",0,4405,"eyescenter",-1,0,1,0,3,TRUE,TRUE,4,FALSE
"15070","AMWIBULQ4S8K3","21:39:49",10,"No-Social","Three",4,1,"Switch",0,"Novel138",2,"Novel118",2,2590,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE
"15071","AMWIBULQ4S8K3","21:39:49",11,"No-Social","Three",4,2,"Same",0,"Novel125",1,"Novel125",3,1227,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15072","AMWIBULQ4S8K3","21:39:49",12,"No-Social","Three",4,3,"Switch",0,"Novel96",1,"Novel127",1,3645,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE
"15073","AMWIBULQ4S8K3","21:39:49",13,"No-Social","Three",4,4,"Same",1,"Novel14",1,"Novel14",1,3215,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15074","AMWIBULQ4S8K3","21:39:49",14,"No-Social","Three",4,5,"Switch",1,"Novel82",3,"Novel126",1,2671,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15075","AMWIBULQ4S8K3","21:39:49",15,"No-Social","Three",4,6,"Same",1,"Novel15",3,"Novel15",3,2605,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE
"15076","AMWIBULQ4S8K3","21:39:49",16,"No-Social","Three",4,7,"Switch",1,"Novel83",1,"Novel117",3,2035,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE
"15077","AMWIBULQ4S8K3","21:39:49",17,"No-Social","Three",4,4,"Same",1,"Novel14",1,"Novel14",1,1377,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15078","AMWIBULQ4S8K3","21:39:49",18,"No-Social","Three",4,5,"Switch",1,"Novel126",1,"Novel126",1,3701,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15079","AMWIBULQ4S8K3","21:39:49",19,"No-Social","Three",4,6,"Same",1,"Novel15",3,"Novel15",3,1796,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15080","AMWIBULQ4S8K3","21:39:49",20,"No-Social","Three",4,7,"Switch",1,"Novel117",3,"Novel117",3,3789,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE
"15081","AN9MDAUF5JUFG","22:19:44",1,"Social","Seven",4,0,"Same",0,"squirrel",0,"",0,3575,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15082","AN9MDAUF5JUFG","22:19:44",2,"Social","Seven",4,0,"Same",0,"squirrel",0,"",0,1728,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15083","AN9MDAUF5JUFG","22:19:44",3,"Social","Seven",4,0,"Same",0,"tomato",1,"",0,1560,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15084","AN9MDAUF5JUFG","22:19:44",4,"Social","Seven",4,0,"Same",0,"tomato",2,"",0,1761,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15085","AN9MDAUF5JUFG","22:19:44",5,"Social","Seven",4,0,"Same",0,"Novel61",3,"Novel61",3,2608,"eyes_right",3,1,0,0,7,TRUE,FALSE,4,TRUE
"15086","AN9MDAUF5JUFG","22:19:44",6,"Social","Seven",4,1,"Switch",1,"Novel99",2,"Novel7",3,1848,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,FALSE
"15087","AN9MDAUF5JUFG","22:19:44",7,"Social","Seven",4,2,"Same",1,"Novel53",0,"Novel53",0,2169,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,TRUE
"15088","AN9MDAUF5JUFG","22:19:44",8,"Social","Seven",4,3,"Switch",0,"Novel92",1,"Novel28",0,789,"eyes_down_left",1,1,0,0,7,TRUE,FALSE,4,FALSE
"15089","AN9MDAUF5JUFG","22:19:44",9,"Social","Seven",4,4,"Same",0,"Novel135",0,"Novel135",0,1155,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,TRUE
"15090","AN9MDAUF5JUFG","22:19:44",10,"Social","Seven",4,5,"Switch",0,"Novel2",0,"Novel58",2,797,"eyes_left",0,1,0,0,7,TRUE,FALSE,4,FALSE
"15091","AN9MDAUF5JUFG","22:19:44",11,"Social","Seven",4,6,"Same",1,"Novel52",2,"Novel52",2,1718,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,TRUE
"15092","AN9MDAUF5JUFG","22:19:44",12,"Social","Seven",4,7,"Switch",1,"Novel27",2,"Novel21",1,279,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,4,FALSE
"15093","AN9MDAUF5JUFG","22:19:44",13,"Social","Seven",4,0,"Same",0,"Novel61",1,"Novel61",3,2520,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE
"15094","AN9MDAUF5JUFG","22:19:44",14,"Social","Seven",4,1,"Switch",1,"Novel71",0,"Novel7",3,5621,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15095","AN9MDAUF5JUFG","22:19:44",15,"Social","Seven",4,2,"Same",1,"Novel97",3,"Novel53",0,3395,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15096","AN9MDAUF5JUFG","22:19:44",16,"Social","Seven",4,3,"Switch",0,"Novel122",3,"Novel28",0,5334,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15097","AN9MDAUF5JUFG","22:19:44",17,"Social","Seven",4,4,"Same",0,"Novel135",1,"Novel135",0,1158,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15098","AN9MDAUF5JUFG","22:19:44",18,"Social","Seven",4,5,"Switch",0,"Novel23",2,"Novel58",2,1338,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15099","AN9MDAUF5JUFG","22:19:44",19,"Social","Seven",4,6,"Same",1,"Novel35",0,"Novel52",2,1707,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,FALSE
"15100","AN9MDAUF5JUFG","22:19:44",20,"Social","Seven",4,7,"Switch",1,"Novel21",1,"Novel21",1,1485,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15101","AOAQJ0C1RX1R2","14:56:05",1,"No-Social","Seven",4,0,"Switch",0,"squirrel",0,"",0,5751,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15102","AOAQJ0C1RX1R2","14:56:05",2,"No-Social","Seven",4,0,"Switch",0,"squirrel",0,"",0,1488,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15103","AOAQJ0C1RX1R2","14:56:05",3,"No-Social","Seven",4,0,"Switch",0,"tomato",1,"",0,1759,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15104","AOAQJ0C1RX1R2","14:56:05",4,"No-Social","Seven",4,0,"Switch",0,"tomato",2,"",0,2444,"eyescenter",-1,0,0,1,7,TRUE,FALSE,4,FALSE
"15105","AOAQJ0C1RX1R2","14:56:05",5,"No-Social","Seven",4,0,"Switch",0,"Novel120",2,"Novel13",3,10708,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE
"15106","AOAQJ0C1RX1R2","14:56:05",6,"No-Social","Seven",4,1,"Same",1,"Novel109",3,"Novel109",3,7226,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE
"15107","AOAQJ0C1RX1R2","14:56:05",7,"No-Social","Seven",4,2,"Switch",0,"Novel14",0,"Novel24",2,12290,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE
"15108","AOAQJ0C1RX1R2","14:56:05",8,"No-Social","Seven",4,3,"Same",0,"Novel16",3,"Novel16",3,4722,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE
"15109","AOAQJ0C1RX1R2","14:56:05",9,"No-Social","Seven",4,4,"Switch",1,"Novel72",1,"Novel9",0,6794,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE
"15110","AOAQJ0C1RX1R2","14:56:05",10,"No-Social","Seven",4,5,"Same",1,"Novel97",3,"Novel97",3,6129,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE
"15111","AOAQJ0C1RX1R2","14:56:05",11,"No-Social","Seven",4,6,"Switch",1,"Novel83",3,"Novel139",2,9547,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,FALSE
"15112","AOAQJ0C1RX1R2","14:56:05",12,"No-Social","Seven",4,7,"Same",0,"Novel118",3,"Novel118",3,3801,"eyescenter",-1,1,0,0,7,TRUE,FALSE,4,TRUE
"15113","AOAQJ0C1RX1R2","14:56:05",13,"No-Social","Seven",4,0,"Switch",0,"Novel13",0,"Novel13",3,6468,"eyescenter",-1,0,1,0,7,TRUE,TRUE,4,TRUE
"15114","AOAQJ0C1RX1R2","14:56:05",14,"No-Social","Seven",4,1,"Same",1,"Novel109",3,"Novel109",3,2127,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15115","AOAQJ0C1RX1R2","14:56:05",15,"No-Social","Seven",4,2,"Switch",0,"Novel24",3,"Novel24",2,1610,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15116","AOAQJ0C1RX1R2","14:56:05",16,"No-Social","Seven",4,3,"Same",0,"Novel16",2,"Novel16",3,2902,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15117","AOAQJ0C1RX1R2","14:56:05",17,"No-Social","Seven",4,4,"Switch",1,"Novel9",0,"Novel9",0,5228,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15118","AOAQJ0C1RX1R2","14:56:05",18,"No-Social","Seven",4,5,"Same",1,"Novel97",3,"Novel97",3,2363,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15119","AOAQJ0C1RX1R2","14:56:05",19,"No-Social","Seven",4,6,"Switch",1,"Novel139",2,"Novel139",2,2236,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15120","AOAQJ0C1RX1R2","14:56:05",20,"No-Social","Seven",4,7,"Same",0,"Novel118",1,"Novel118",3,1939,"eyescenter",-1,0,1,0,7,TRUE,FALSE,4,TRUE
"15121","AP21DPV0VVP9H","16:20:10",1,"No-Social","Zero",4,0,"Same",1,"squirrel",0,"",0,702,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15122","AP21DPV0VVP9H","16:20:10",2,"No-Social","Zero",4,0,"Same",1,"squirrel",0,"",0,1110,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15123","AP21DPV0VVP9H","16:20:10",3,"No-Social","Zero",4,0,"Same",1,"tomato",1,"",0,898,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15124","AP21DPV0VVP9H","16:20:10",4,"No-Social","Zero",4,0,"Same",1,"tomato",2,"",0,900,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE
"15125","AP21DPV0VVP9H","16:20:10",5,"No-Social","Zero",4,0,"Same",1,"Novel96",0,"Novel96",0,4215,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE
"15126","AP21DPV0VVP9H","16:20:10",6,"No-Social","Zero",4,0,"Same",1,"Novel96",0,"Novel96",0,1058,"eyescenter",-1,0,1,0,0,TRUE,TRUE,4,TRUE
"15127","AP21DPV0VVP9H","16:20:10",7,"No-Social","Zero",4,1,"Switch",0,"Novel101",2,"Novel41",0,3413,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE
"15128","AP21DPV0VVP9H","16:20:10",8,"No-Social","Zero",4,1,"Switch",0,"Novel41",3,"Novel41",0,3230,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15129","AP21DPV0VVP9H","16:20:10",9,"No-Social","Zero",4,2,"Same",0,"Novel51",0,"Novel51",0,4459,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE
"15130","AP21DPV0VVP9H","16:20:10",10,"No-Social","Zero",4,2,"Same",0,"Novel51",1,"Novel51",0,771,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15131","AP21DPV0VVP9H","16:20:10",11,"No-Social","Zero",4,3,"Switch",0,"Novel100",2,"Novel90",0,2941,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE
"15132","AP21DPV0VVP9H","16:20:10",12,"No-Social","Zero",4,3,"Switch",0,"Novel90",3,"Novel90",0,2942,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15133","AP21DPV0VVP9H","16:20:10",13,"No-Social","Zero",4,4,"Same",1,"Novel60",3,"Novel60",3,3031,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE
"15134","AP21DPV0VVP9H","16:20:10",14,"No-Social","Zero",4,4,"Same",1,"Novel60",3,"Novel60",3,712,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15135","AP21DPV0VVP9H","16:20:10",15,"No-Social","Zero",4,5,"Switch",1,"Novel27",3,"Novel99",2,4953,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE
"15136","AP21DPV0VVP9H","16:20:10",16,"No-Social","Zero",4,5,"Switch",1,"Novel123",0,"Novel99",2,1698,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,FALSE
"15137","AP21DPV0VVP9H","16:20:10",17,"No-Social","Zero",4,6,"Same",0,"Novel122",1,"Novel122",1,2402,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,TRUE
"15138","AP21DPV0VVP9H","16:20:10",18,"No-Social","Zero",4,6,"Same",0,"Novel122",0,"Novel122",1,629,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE
"15139","AP21DPV0VVP9H","16:20:10",19,"No-Social","Zero",4,7,"Switch",1,"Novel6",2,"Novel88",0,1360,"eyescenter",-1,1,0,0,0,TRUE,FALSE,4,FALSE
"15140","AP21DPV0VVP9H","16:20:10",20,"No-Social","Zero",4,7,"Switch",1,"Novel4",1,"Novel88",0,887,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,FALSE
"15141","APN94KEL58Q9P","20:00:53",1,"No-Social","One",4,0,"Same",0,"squirrel",0,"",0,1522,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE
"15142","APN94KEL58Q9P","20:00:53",2,"No-Social","One",4,0,"Same",0,"squirrel",0,"",0,946,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE
"15143","APN94KEL58Q9P","20:00:53",3,"No-Social","One",4,0,"Same",0,"tomato",1,"",0,1269,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE
"15144","APN94KEL58Q9P","20:00:53",4,"No-Social","One",4,0,"Same",0,"tomato",2,"",0,663,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE
"15145","APN94KEL58Q9P","20:00:53",5,"No-Social","One",4,0,"Same",0,"Novel51",0,"Novel51",0,5156,"eyescenter",-1,1,0,0,1,TRUE,FALSE,4,TRUE
"15146","APN94KEL58Q9P","20:00:53",6,"No-Social","One",4,1,"Switch",1,"Novel80",1,"Novel90",0,3693,"eyescenter",-1,1,0,0,1,TRUE,FALSE,4,FALSE
