"example_trial","exposure_trial","test_trial","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","day.and.time","intervalNum","include","first.trial","numPicN","correct","experiment","n_trials","duplicate","subids"
0,0,1,"Oct 05 2014","21:09:24",16,"Short","No-social","Zero",4,"Chrome",5,"Same","Novel45",1,"Novel45",0,1062,"straightahead",-1,"(Oct 05 2014 21:09:24)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"655"
0,1,0,"Oct 05 2014","21:09:24",17,"Short","No-social","Zero",4,"Chrome",6,"Switch","Novel79",3,"Novel113",0,4377,"straightahead",-1,"(Oct 05 2014 21:09:24)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"655"
0,0,1,"Oct 05 2014","21:09:24",18,"Short","No-social","Zero",4,"Chrome",6,"Switch","Novel83",3,"Novel113",0,486,"straightahead",-1,"(Oct 05 2014 21:09:24)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"655"
0,1,0,"Oct 05 2014","21:09:24",19,"Short","No-social","Zero",4,"Chrome",7,"Same","Novel2",2,"Novel2",2,1228,"straightahead",-1,"(Oct 05 2014 21:09:24)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"655"
0,0,1,"Oct 05 2014","21:09:24",20,"Short","No-social","Zero",4,"Chrome",7,"Same","Novel2",2,"Novel2",2,88,"straightahead",-1,"(Oct 05 2014 21:09:24)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"655"
1,0,0,"Oct 06 2014","11:46:17",1,"Short","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,13310,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
1,0,0,"Oct 06 2014","11:46:17",2,"Short","Social","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,1501,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
1,0,0,"Oct 06 2014","11:46:17",3,"Short","Social","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,425,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
1,0,0,"Oct 06 2014","11:46:17",4,"Short","Social","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,161,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",5,"Short","Social","Zero",4,"Chrome",0,"Switch","Novel81",3,"Novel87",0,2062,"silentRDshort",2,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",6,"Short","Social","Zero",4,"Chrome",0,"Switch","Novel87",0,"Novel87",0,4974,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,TRUE,4,TRUE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",7,"Short","Social","Zero",4,"Chrome",1,"Same","Novel63",3,"Novel63",3,977,"silentRDshort",2,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",8,"Short","Social","Zero",4,"Chrome",1,"Same","Novel63",0,"Novel63",3,2019,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",9,"Short","Social","Zero",4,"Chrome",2,"Switch","Novel89",2,"Novel27",0,1038,"silentLDshort",0,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",10,"Short","Social","Zero",4,"Chrome",2,"Switch","Novel27",1,"Novel27",0,2392,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",11,"Short","Social","Zero",4,"Chrome",3,"Same","Novel39",0,"Novel39",0,1674,"silentLUshort",1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",12,"Short","Social","Zero",4,"Chrome",3,"Same","Novel39",0,"Novel39",0,269,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",13,"Short","Social","Zero",4,"Chrome",4,"Switch","Novel128",2,"Novel114",3,983,"silentLDshort",0,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",14,"Short","Social","Zero",4,"Chrome",4,"Switch","Novel49",2,"Novel114",3,3492,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",15,"Short","Social","Zero",4,"Chrome",5,"Same","Novel10",3,"Novel10",3,502,"silentRDshort",2,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",16,"Short","Social","Zero",4,"Chrome",5,"Same","Novel10",0,"Novel10",3,1819,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",17,"Short","Social","Zero",4,"Chrome",6,"Switch","Novel123",0,"Novel14",3,609,"silentLUshort",1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",18,"Short","Social","Zero",4,"Chrome",6,"Switch","Novel120",2,"Novel14",3,252,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"656"
0,1,0,"Oct 06 2014","11:46:17",19,"Short","Social","Zero",4,"Chrome",7,"Same","Novel25",2,"Novel25",2,56,"silentLDshort",0,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
0,0,1,"Oct 06 2014","11:46:17",20,"Short","Social","Zero",4,"Chrome",7,"Same","Novel25",2,"Novel25",2,1033,"straightahead",-1,"(Oct 06 2014 11:46:17)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"656"
1,0,0,"Oct 06 2014","14:25:58",1,"Short","Social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,747,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
1,0,0,"Oct 06 2014","14:25:58",2,"Short","Social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,169,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
1,0,0,"Oct 06 2014","14:25:58",3,"Short","Social","Zero",4,"Chrome",0,"Same","tomato",1,"",0,64,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
1,0,0,"Oct 06 2014","14:25:58",4,"Short","Social","Zero",4,"Chrome",0,"Same","tomato",2,"",0,250,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",5,"Short","Social","Zero",4,"Chrome",0,"Same","Novel12",2,"Novel12",2,4043,"silentLDshort",0,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",6,"Short","Social","Zero",4,"Chrome",0,"Same","Novel12",0,"Novel12",2,685,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,TRUE,4,TRUE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",7,"Short","Social","Zero",4,"Chrome",1,"Switch","Novel70",3,"Novel43",2,577,"silentRDshort",2,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",8,"Short","Social","Zero",4,"Chrome",1,"Switch","Novel116",3,"Novel43",2,1797,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",9,"Short","Social","Zero",4,"Chrome",2,"Same","Novel39",1,"Novel39",1,1691,"silentRDshort",2,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",10,"Short","Social","Zero",4,"Chrome",2,"Same","Novel39",1,"Novel39",1,729,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",11,"Short","Social","Zero",4,"Chrome",3,"Switch","Novel107",2,"Novel74",1,1002,"silentLDshort",0,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",12,"Short","Social","Zero",4,"Chrome",3,"Switch","Novel45",1,"Novel74",1,3719,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",13,"Short","Social","Zero",4,"Chrome",4,"Same","Novel31",3,"Novel31",3,648,"silentRDshort",2,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",14,"Short","Social","Zero",4,"Chrome",4,"Same","Novel31",3,"Novel31",3,1930,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",15,"Short","Social","Zero",4,"Chrome",5,"Switch","Novel60",3,"Novel33",1,429,"silentRDshort",2,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",16,"Short","Social","Zero",4,"Chrome",5,"Switch","Novel129",3,"Novel33",1,83,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",17,"Short","Social","Zero",4,"Chrome",6,"Same","Novel79",2,"Novel79",2,209,"silentLDshort",0,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",18,"Short","Social","Zero",4,"Chrome",6,"Same","Novel79",3,"Novel79",2,804,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"657"
0,1,0,"Oct 06 2014","14:25:58",19,"Short","Social","Zero",4,"Chrome",7,"Switch","Novel46",1,"Novel8",2,235,"silentRUshort",3,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
0,0,1,"Oct 06 2014","14:25:58",20,"Short","Social","Zero",4,"Chrome",7,"Switch","Novel108",2,"Novel8",2,62,"straightahead",-1,"(Oct 06 2014 14:25:58)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"657"
1,0,0,"Oct 05 2014","21:10:47",1,"Short","No-social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,863,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
1,0,0,"Oct 05 2014","21:10:47",2,"Short","No-social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,1107,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
1,0,0,"Oct 05 2014","21:10:47",3,"Short","No-social","Zero",4,"Chrome",0,"Same","tomato",1,"",0,694,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
1,0,0,"Oct 05 2014","21:10:47",4,"Short","No-social","Zero",4,"Chrome",0,"Same","tomato",2,"",0,347,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",5,"Short","No-social","Zero",4,"Chrome",0,"Same","Novel18",0,"Novel18",0,4133,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",6,"Short","No-social","Zero",4,"Chrome",0,"Same","Novel18",0,"Novel18",0,2450,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,TRUE,4,TRUE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",7,"Short","No-social","Zero",4,"Chrome",1,"Switch","Novel53",0,"Novel14",3,2045,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",8,"Short","No-social","Zero",4,"Chrome",1,"Switch","Novel14",3,"Novel14",3,3706,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",9,"Short","No-social","Zero",4,"Chrome",2,"Same","Novel121",2,"Novel121",2,1713,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",10,"Short","No-social","Zero",4,"Chrome",2,"Same","Novel133",1,"Novel121",2,585,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",11,"Short","No-social","Zero",4,"Chrome",3,"Switch","Novel93",1,"Novel64",3,2349,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",12,"Short","No-social","Zero",4,"Chrome",3,"Switch","Novel64",0,"Novel64",3,4865,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",13,"Short","No-social","Zero",4,"Chrome",4,"Same","Novel43",3,"Novel43",3,1865,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",14,"Short","No-social","Zero",4,"Chrome",4,"Same","Novel43",0,"Novel43",3,1392,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",15,"Short","No-social","Zero",4,"Chrome",5,"Switch","Novel33",1,"Novel42",0,2765,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",16,"Short","No-social","Zero",4,"Chrome",5,"Switch","Novel92",3,"Novel42",0,4052,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",17,"Short","No-social","Zero",4,"Chrome",6,"Same","Novel15",2,"Novel15",2,2311,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",18,"Short","No-social","Zero",4,"Chrome",6,"Same","Novel15",2,"Novel15",2,1126,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"658"
0,1,0,"Oct 05 2014","21:10:47",19,"Short","No-social","Zero",4,"Chrome",7,"Switch","Novel120",3,"Novel137",2,1475,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
0,0,1,"Oct 05 2014","21:10:47",20,"Short","No-social","Zero",4,"Chrome",7,"Switch","Novel16",3,"Novel137",2,334,"straightahead",-1,"(Oct 05 2014 21:10:47)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"658"
1,0,0,"Oct 06 2014","15:27:12",1,"Short","No-social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,4161,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
1,0,0,"Oct 06 2014","15:27:12",2,"Short","No-social","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,473,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
1,0,0,"Oct 06 2014","15:27:12",3,"Short","No-social","Zero",4,"Chrome",0,"Same","tomato",1,"",0,1517,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
1,0,0,"Oct 06 2014","15:27:12",4,"Short","No-social","Zero",4,"Chrome",0,"Same","tomato",2,"",0,450,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",5,"Short","No-social","Zero",4,"Chrome",0,"Same","Novel98",0,"Novel98",0,3754,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",6,"Short","No-social","Zero",4,"Chrome",0,"Same","Novel42",2,"Novel98",0,2727,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,TRUE,4,FALSE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",7,"Short","No-social","Zero",4,"Chrome",1,"Switch","Novel39",1,"Novel60",2,1341,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",8,"Short","No-social","Zero",4,"Chrome",1,"Switch","Novel40",3,"Novel60",2,97,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",9,"Short","No-social","Zero",4,"Chrome",2,"Same","Novel129",0,"Novel129",0,740,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",10,"Short","No-social","Zero",4,"Chrome",2,"Same","Novel129",2,"Novel129",0,117,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",11,"Short","No-social","Zero",4,"Chrome",3,"Switch","Novel111",0,"Novel122",2,1145,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",12,"Short","No-social","Zero",4,"Chrome",3,"Switch","Novel20",2,"Novel122",2,2889,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",13,"Short","No-social","Zero",4,"Chrome",4,"Same","Novel59",1,"Novel59",1,1161,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",14,"Short","No-social","Zero",4,"Chrome",4,"Same","Novel59",1,"Novel59",1,2812,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",15,"Short","No-social","Zero",4,"Chrome",5,"Switch","Novel44",0,"Novel95",2,1451,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",16,"Short","No-social","Zero",4,"Chrome",5,"Switch","Novel86",1,"Novel95",2,1822,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",17,"Short","No-social","Zero",4,"Chrome",6,"Same","Novel82",2,"Novel82",2,1672,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",18,"Short","No-social","Zero",4,"Chrome",6,"Same","Novel82",2,"Novel82",2,220,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"659"
0,1,0,"Oct 06 2014","15:27:12",19,"Short","No-social","Zero",4,"Chrome",7,"Switch","Novel93",3,"Novel92",0,1331,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
0,0,1,"Oct 06 2014","15:27:12",20,"Short","No-social","Zero",4,"Chrome",7,"Switch","Novel28",2,"Novel92",0,460,"straightahead",-1,"(Oct 06 2014 15:27:12)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"659"
1,0,0,"Oct 05 2014","20:59:37",1,"Short","No-social","Zero",4,"Firefox",0,"Same","squirrel",0,"",0,4868,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
1,0,0,"Oct 05 2014","20:59:37",2,"Short","No-social","Zero",4,"Firefox",0,"Same","squirrel",0,"",0,42,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
1,0,0,"Oct 05 2014","20:59:37",3,"Short","No-social","Zero",4,"Firefox",0,"Same","tomato",1,"",0,631,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
1,0,0,"Oct 05 2014","20:59:37",4,"Short","No-social","Zero",4,"Firefox",0,"Same","tomato",2,"",0,2373,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",5,"Short","No-social","Zero",4,"Firefox",0,"Same","Novel87",3,"Novel87",3,8265,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",6,"Short","No-social","Zero",4,"Firefox",0,"Same","Novel87",3,"Novel87",3,3145,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,TRUE,4,TRUE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",7,"Short","No-social","Zero",4,"Firefox",1,"Switch","Novel6",3,"Novel75",2,1633,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",8,"Short","No-social","Zero",4,"Firefox",1,"Switch","Novel71",3,"Novel75",2,3237,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",9,"Short","No-social","Zero",4,"Firefox",2,"Same","Novel86",2,"Novel86",2,1806,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",10,"Short","No-social","Zero",4,"Firefox",2,"Same","Novel86",2,"Novel86",2,333,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",11,"Short","No-social","Zero",4,"Firefox",3,"Switch","Novel124",2,"Novel30",0,1909,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",12,"Short","No-social","Zero",4,"Firefox",3,"Switch","Novel24",3,"Novel30",0,1641,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",13,"Short","No-social","Zero",4,"Firefox",4,"Same","Novel70",0,"Novel70",0,2877,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",14,"Short","No-social","Zero",4,"Firefox",4,"Same","Novel70",2,"Novel70",0,169,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",15,"Short","No-social","Zero",4,"Firefox",5,"Switch","Novel47",3,"Novel54",0,2714,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",16,"Short","No-social","Zero",4,"Firefox",5,"Switch","Novel54",0,"Novel54",0,311,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",17,"Short","No-social","Zero",4,"Firefox",6,"Same","Novel49",3,"Novel49",3,2520,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",18,"Short","No-social","Zero",4,"Firefox",6,"Same","Novel49",2,"Novel49",3,3557,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,TRUE,"noisy_channel",20,0,"660"
0,1,0,"Oct 05 2014","20:59:37",19,"Short","No-social","Zero",4,"Firefox",7,"Switch","Novel57",1,"Novel4",0,2966,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
0,0,1,"Oct 05 2014","20:59:37",20,"Short","No-social","Zero",4,"Firefox",7,"Switch","Novel33",2,"Novel4",0,188,"straightahead",-1,"(Oct 05 2014 20:59:37)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"660"
1,0,0,"Oct 06 2014","04:20:21",1,"Noisy","Social","Zero",4,"Firefox",0,"Switch","squirrel",0,"",0,722,"straightahead",-1,"(Oct 06 2014 04:20:21)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"661"
1,0,0,"Oct 06 2014","04:20:21",2,"Noisy","Social","Zero",4,"Firefox",0,"Switch","squirrel",0,"",0,429,"straightahead",-1,"(Oct 06 2014 04:20:21)",0,TRUE,FALSE,4,FALSE,"noisy_channel",20,0,"661"
