"","subid","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","day.and.time","intervalNum","include","first.trial","numPicN","correct"
"1427","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",7,"Short","No-social","Zero",4,"Chrome",1,"Same",1,"Novel7",1,"Novel7",1,2523,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1428","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",8,"Short","No-social","Zero",4,"Chrome",1,"Same",1,"Novel7",1,"Novel7",1,855,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1429","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",9,"Short","No-social","Zero",4,"Chrome",2,"Switch",0,"Novel35",2,"Novel130",3,1731,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,FALSE
"1430","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",10,"Short","No-social","Zero",4,"Chrome",2,"Switch",0,"Novel130",0,"Novel130",3,517,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1431","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",11,"Short","No-social","Zero",4,"Chrome",3,"Same",0,"Novel10",3,"Novel10",3,1504,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1432","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",12,"Short","No-social","Zero",4,"Chrome",3,"Same",0,"Novel10",0,"Novel10",3,914,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1433","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",13,"Short","No-social","Zero",4,"Chrome",4,"Switch",1,"Novel134",1,"Novel119",2,682,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,FALSE
"1434","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",14,"Short","No-social","Zero",4,"Chrome",4,"Switch",1,"Novel119",2,"Novel119",2,677,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1435","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",15,"Short","No-social","Zero",4,"Chrome",5,"Same",0,"Novel12",3,"Novel12",3,1036,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1436","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",16,"Short","No-social","Zero",4,"Chrome",5,"Same",0,"Novel12",2,"Novel12",3,627,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1437","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",17,"Short","No-social","Zero",4,"Chrome",6,"Switch",0,"Novel5",0,"Novel20",1,1164,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,FALSE
"1438","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",18,"Short","No-social","Zero",4,"Chrome",6,"Switch",0,"Novel20",2,"Novel20",1,950,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1439","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",19,"Short","No-social","Zero",4,"Chrome",7,"Same",1,"Novel92",0,"Novel92",0,745,"straightahead",-1,1,0,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1440","A3PTUIGFK4MQ3J","Jul 15 2014","07:34:22",20,"Short","No-social","Zero",4,"Chrome",7,"Same",1,"Novel92",0,"Novel92",0,261,"straightahead",-1,0,1,0,(Jul 15 2014 07:34:22),0,TRUE,FALSE,4,TRUE
"1441","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",1,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,105,"straightahead",-1,0,0,1,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1442","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",2,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,1262,"straightahead",-1,0,0,1,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1443","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",3,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,1092,"straightahead",-1,0,0,1,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1444","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",4,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,714,"straightahead",-1,0,0,1,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1445","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",5,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"Novel132",2,"Novel132",2,12368,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1446","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",6,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"Novel132",3,"Novel132",2,1712,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,TRUE,4,TRUE
"1447","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",7,"Short","No-social","Zero",4,"Chrome",1,"Switch",1,"Novel15",1,"Novel138",0,79,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1448","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",8,"Short","No-social","Zero",4,"Chrome",1,"Switch",1,"Novel138",0,"Novel138",0,3145,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1449","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",9,"Short","No-social","Zero",4,"Chrome",2,"Same",1,"Novel70",3,"Novel70",3,778,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1450","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",10,"Short","No-social","Zero",4,"Chrome",2,"Same",1,"Novel70",3,"Novel70",3,818,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1451","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",11,"Short","No-social","Zero",4,"Chrome",3,"Switch",1,"Novel13",1,"Novel56",2,829,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1452","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",12,"Short","No-social","Zero",4,"Chrome",3,"Switch",1,"Novel56",2,"Novel56",2,1604,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1453","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",13,"Short","No-social","Zero",4,"Chrome",4,"Same",0,"Novel133",0,"Novel133",0,544,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1454","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",14,"Short","No-social","Zero",4,"Chrome",4,"Same",0,"Novel133",1,"Novel133",0,697,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1455","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",15,"Short","No-social","Zero",4,"Chrome",5,"Switch",0,"Novel92",2,"Novel71",3,303,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1456","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",16,"Short","No-social","Zero",4,"Chrome",5,"Switch",0,"Novel90",1,"Novel71",3,494,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1457","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",17,"Short","No-social","Zero",4,"Chrome",6,"Same",1,"Novel24",0,"Novel24",0,711,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1458","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",18,"Short","No-social","Zero",4,"Chrome",6,"Same",1,"Novel24",0,"Novel24",0,921,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1459","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",19,"Short","No-social","Zero",4,"Chrome",7,"Switch",0,"Novel18",1,"Novel73",0,1094,"straightahead",-1,1,0,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,FALSE
"1460","A3RKBX3LJC96WE","Jul 14 2014","23:21:39",20,"Short","No-social","Zero",4,"Chrome",7,"Switch",0,"Novel73",2,"Novel73",0,146,"straightahead",-1,0,1,0,(Jul 14 2014 23:21:39),0,TRUE,FALSE,4,TRUE
"1461","A3SE9X2G1RP00","Jul 15 2014","10:24:27",1,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,3869,"straightahead",-1,0,0,1,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1462","A3SE9X2G1RP00","Jul 15 2014","10:24:27",2,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,1015,"straightahead",-1,0,0,1,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1463","A3SE9X2G1RP00","Jul 15 2014","10:24:27",3,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,310,"straightahead",-1,0,0,1,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1464","A3SE9X2G1RP00","Jul 15 2014","10:24:27",4,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,1828,"straightahead",-1,0,0,1,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1465","A3SE9X2G1RP00","Jul 15 2014","10:24:27",5,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"Novel118",2,"Novel118",2,429,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1466","A3SE9X2G1RP00","Jul 15 2014","10:24:27",6,"Short","No-social","Zero",4,"Chrome",0,"Same",0,"Novel118",0,"Novel118",2,2183,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,TRUE,4,TRUE
"1467","A3SE9X2G1RP00","Jul 15 2014","10:24:27",7,"Short","No-social","Zero",4,"Chrome",1,"Switch",0,"Novel35",2,"Novel137",0,522,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1468","A3SE9X2G1RP00","Jul 15 2014","10:24:27",8,"Short","No-social","Zero",4,"Chrome",1,"Switch",0,"Novel137",1,"Novel137",0,1902,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1469","A3SE9X2G1RP00","Jul 15 2014","10:24:27",9,"Short","No-social","Zero",4,"Chrome",2,"Same",1,"Novel70",3,"Novel70",3,206,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1470","A3SE9X2G1RP00","Jul 15 2014","10:24:27",10,"Short","No-social","Zero",4,"Chrome",2,"Same",1,"Novel70",3,"Novel70",3,24,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1471","A3SE9X2G1RP00","Jul 15 2014","10:24:27",11,"Short","No-social","Zero",4,"Chrome",3,"Switch",0,"Novel121",1,"Novel14",0,691,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1472","A3SE9X2G1RP00","Jul 15 2014","10:24:27",12,"Short","No-social","Zero",4,"Chrome",3,"Switch",0,"Novel14",3,"Novel14",0,379,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1473","A3SE9X2G1RP00","Jul 15 2014","10:24:27",13,"Short","No-social","Zero",4,"Chrome",4,"Same",0,"Novel98",1,"Novel98",1,390,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1474","A3SE9X2G1RP00","Jul 15 2014","10:24:27",14,"Short","No-social","Zero",4,"Chrome",4,"Same",0,"Novel98",3,"Novel98",1,1175,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1475","A3SE9X2G1RP00","Jul 15 2014","10:24:27",15,"Short","No-social","Zero",4,"Chrome",5,"Switch",1,"Novel135",2,"Novel132",1,675,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1476","A3SE9X2G1RP00","Jul 15 2014","10:24:27",16,"Short","No-social","Zero",4,"Chrome",5,"Switch",1,"Novel132",1,"Novel132",1,632,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1477","A3SE9X2G1RP00","Jul 15 2014","10:24:27",17,"Short","No-social","Zero",4,"Chrome",6,"Same",1,"Novel110",2,"Novel110",2,651,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1478","A3SE9X2G1RP00","Jul 15 2014","10:24:27",18,"Short","No-social","Zero",4,"Chrome",6,"Same",1,"Novel110",2,"Novel110",2,514,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1479","A3SE9X2G1RP00","Jul 15 2014","10:24:27",19,"Short","No-social","Zero",4,"Chrome",7,"Switch",1,"Novel78",1,"Novel111",3,1047,"straightahead",-1,1,0,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,FALSE
"1480","A3SE9X2G1RP00","Jul 15 2014","10:24:27",20,"Short","No-social","Zero",4,"Chrome",7,"Switch",1,"Novel111",3,"Novel111",3,165,"straightahead",-1,0,1,0,(Jul 15 2014 10:24:27),0,TRUE,FALSE,4,TRUE
"1481","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",1,"Short","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,5705,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1482","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",2,"Short","Social","Zero",4,"Chrome",0,"Same",0,"squirrel",0,"",0,496,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1483","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",3,"Short","Social","Zero",4,"Chrome",0,"Same",0,"tomato",1,"",0,262,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1484","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",4,"Short","Social","Zero",4,"Chrome",0,"Same",0,"tomato",2,"",0,458,"straightahead",-1,0,0,1,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1485","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",5,"Short","Social","Zero",4,"Chrome",0,"Same",0,"Novel95",1,"Novel95",1,506,"silentLDshort",0,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1486","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",6,"Short","Social","Zero",4,"Chrome",0,"Same",0,"Novel95",0,"Novel95",1,32,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,TRUE,4,TRUE
"1487","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",7,"Short","Social","Zero",4,"Chrome",1,"Switch",0,"Novel81",0,"Novel72",2,805,"silentLDshort",0,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1488","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",8,"Short","Social","Zero",4,"Chrome",1,"Switch",0,"Novel133",1,"Novel72",2,903,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1489","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",9,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel37",1,"Novel37",1,320,"silentRDshort",2,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1490","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",10,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel37",1,"Novel37",1,267,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1491","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel59",0,"Novel19",3,676,"silentRUshort",3,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1492","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel122",1,"Novel19",3,127,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1493","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",13,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel98",0,"Novel98",0,49,"silentLUshort",1,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1494","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",14,"Short","Social","Zero",4,"Chrome",4,"Same",0,"Novel98",3,"Novel98",0,259,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1495","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",15,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel101",1,"Novel56",0,1693,"silentRUshort",3,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1496","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",16,"Short","Social","Zero",4,"Chrome",5,"Switch",1,"Novel56",0,"Novel56",0,397,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1497","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",17,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel91",2,"Novel91",2,500,"silentRDshort",2,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1498","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",18,"Short","Social","Zero",4,"Chrome",6,"Same",1,"Novel91",2,"Novel91",2,317,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,TRUE
"1499","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",19,"Short","Social","Zero",4,"Chrome",7,"Switch",1,"Novel82",1,"Novel28",3,973,"silentLDshort",0,1,0,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1500","A3U0A3LP7Q38JC","Jul 15 2014","12:28:23",20,"Short","Social","Zero",4,"Chrome",7,"Switch",1,"Novel7",2,"Novel28",3,201,"straightahead",-1,0,1,0,(Jul 15 2014 12:28:23),0,TRUE,FALSE,4,FALSE
"1501","A56MDSRIRCL3G","Jul 15 2014","09:09:29",1,"Short","Social","Zero",4,"Safari",0,"Switch",0,"squirrel",0,"",0,5915,"straightahead",-1,0,0,1,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1502","A56MDSRIRCL3G","Jul 15 2014","09:09:29",2,"Short","Social","Zero",4,"Safari",0,"Switch",0,"squirrel",0,"",0,1158,"straightahead",-1,0,0,1,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1503","A56MDSRIRCL3G","Jul 15 2014","09:09:29",3,"Short","Social","Zero",4,"Safari",0,"Switch",0,"tomato",1,"",0,2858,"straightahead",-1,0,0,1,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1504","A56MDSRIRCL3G","Jul 15 2014","09:09:29",4,"Short","Social","Zero",4,"Safari",0,"Switch",0,"tomato",2,"",0,48,"straightahead",-1,0,0,1,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1505","A56MDSRIRCL3G","Jul 15 2014","09:09:29",5,"Short","Social","Zero",4,"Safari",0,"Switch",0,"Novel24",1,"Novel125",3,104,"silentRUshort",3,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1506","A56MDSRIRCL3G","Jul 15 2014","09:09:29",6,"Short","Social","Zero",4,"Safari",0,"Switch",0,"Novel130",3,"Novel125",3,1011,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,TRUE,4,FALSE
"1507","A56MDSRIRCL3G","Jul 15 2014","09:09:29",7,"Short","Social","Zero",4,"Safari",1,"Same",1,"Novel78",2,"Novel78",2,1317,"silentLDshort",0,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,TRUE
"1508","A56MDSRIRCL3G","Jul 15 2014","09:09:29",8,"Short","Social","Zero",4,"Safari",1,"Same",1,"Novel27",3,"Novel78",2,3981,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1509","A56MDSRIRCL3G","Jul 15 2014","09:09:29",9,"Short","Social","Zero",4,"Safari",2,"Switch",0,"Novel7",2,"Novel16",0,46,"silentLDshort",0,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1510","A56MDSRIRCL3G","Jul 15 2014","09:09:29",10,"Short","Social","Zero",4,"Safari",2,"Switch",0,"Novel90",0,"Novel16",0,409,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1511","A56MDSRIRCL3G","Jul 15 2014","09:09:29",11,"Short","Social","Zero",4,"Safari",3,"Same",0,"Novel126",2,"Novel126",2,9230,"silentLDshort",0,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,TRUE
"1512","A56MDSRIRCL3G","Jul 15 2014","09:09:29",12,"Short","Social","Zero",4,"Safari",3,"Same",0,"Novel43",2,"Novel126",2,68,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1513","A56MDSRIRCL3G","Jul 15 2014","09:09:29",13,"Short","Social","Zero",4,"Safari",4,"Switch",1,"Novel41",0,"Novel13",2,672,"silentRDshort",2,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1514","A56MDSRIRCL3G","Jul 15 2014","09:09:29",14,"Short","Social","Zero",4,"Safari",4,"Switch",1,"Novel13",2,"Novel13",2,213,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,TRUE
"1515","A56MDSRIRCL3G","Jul 15 2014","09:09:29",15,"Short","Social","Zero",4,"Safari",5,"Same",1,"Novel58",1,"Novel58",1,421,"silentRDshort",2,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,TRUE
"1516","A56MDSRIRCL3G","Jul 15 2014","09:09:29",16,"Short","Social","Zero",4,"Safari",5,"Same",1,"Novel86",2,"Novel58",1,2174,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1517","A56MDSRIRCL3G","Jul 15 2014","09:09:29",17,"Short","Social","Zero",4,"Safari",6,"Switch",1,"Novel19",3,"Novel57",1,116,"silentRDshort",2,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1518","A56MDSRIRCL3G","Jul 15 2014","09:09:29",18,"Short","Social","Zero",4,"Safari",6,"Switch",1,"Novel12",0,"Novel57",1,429,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1519","A56MDSRIRCL3G","Jul 15 2014","09:09:29",19,"Short","Social","Zero",4,"Safari",7,"Same",0,"Novel48",2,"Novel48",2,803,"silentRDshort",2,1,0,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,TRUE
"1520","A56MDSRIRCL3G","Jul 15 2014","09:09:29",20,"Short","Social","Zero",4,"Safari",7,"Same",0,"Novel108",0,"Novel48",2,68,"straightahead",-1,0,1,0,(Jul 15 2014 09:09:29),0,TRUE,FALSE,4,FALSE
"1521","A591WDC3G9OWA","Jul 14 2014","23:16:13",1,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,603,"straightahead",-1,0,0,1,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1522","A591WDC3G9OWA","Jul 14 2014","23:16:13",2,"Short","Social","Zero",4,"Chrome",0,"Same",1,"squirrel",0,"",0,1142,"straightahead",-1,0,0,1,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1523","A591WDC3G9OWA","Jul 14 2014","23:16:13",3,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",1,"",0,34,"straightahead",-1,0,0,1,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1524","A591WDC3G9OWA","Jul 14 2014","23:16:13",4,"Short","Social","Zero",4,"Chrome",0,"Same",1,"tomato",2,"",0,831,"straightahead",-1,0,0,1,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1525","A591WDC3G9OWA","Jul 14 2014","23:16:13",5,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel73",2,"Novel73",2,201,"silentRUshort",3,1,0,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,TRUE
"1526","A591WDC3G9OWA","Jul 14 2014","23:16:13",6,"Short","Social","Zero",4,"Chrome",0,"Same",1,"Novel73",2,"Novel73",2,1423,"straightahead",-1,0,1,0,(Jul 14 2014 23:16:13),0,TRUE,TRUE,4,TRUE
"1527","A591WDC3G9OWA","Jul 14 2014","23:16:13",7,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel30",0,"Novel85",2,1835,"silentRDshort",2,1,0,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1528","A591WDC3G9OWA","Jul 14 2014","23:16:13",8,"Short","Social","Zero",4,"Chrome",1,"Switch",1,"Novel27",1,"Novel85",2,3383,"straightahead",-1,0,1,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1529","A591WDC3G9OWA","Jul 14 2014","23:16:13",9,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel31",1,"Novel31",1,2774,"silentLUshort",1,1,0,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,TRUE
"1530","A591WDC3G9OWA","Jul 14 2014","23:16:13",10,"Short","Social","Zero",4,"Chrome",2,"Same",1,"Novel31",1,"Novel31",1,1435,"straightahead",-1,0,1,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,TRUE
"1531","A591WDC3G9OWA","Jul 14 2014","23:16:13",11,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel35",0,"Novel120",2,1312,"silentLUshort",1,1,0,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,FALSE
"1532","A591WDC3G9OWA","Jul 14 2014","23:16:13",12,"Short","Social","Zero",4,"Chrome",3,"Switch",0,"Novel120",3,"Novel120",2,651,"straightahead",-1,0,1,0,(Jul 14 2014 23:16:13),0,TRUE,FALSE,4,TRUE
