"submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","itemNum","trialType","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","example_trial","exposure_trial","test_trial","day.and.time","intervalNum","include","first.trial","numPicN","correct","subids"
"Aug 08 2014","14:01:33",3,"Short","No-socialFirst","Zero",4,"Chrome",0,"Same","tomato",1,"",0,457,"straightahead",-1,1,0,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",4,"Short","No-socialFirst","Zero",4,"Chrome",0,"Same","tomato",2,"",0,134,"straightahead",-1,1,0,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",5,"Short","No-socialFirst","Zero",4,"Chrome",0,"Same","Novel125",1,"Novel125",1,2751,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",6,"Short","No-socialFirst","Zero",4,"Chrome",0,"Same","Novel125",3,"Novel125",1,333,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,TRUE,4,TRUE,"78"
"Aug 08 2014","14:01:33",7,"Short","No-socialFirst","Zero",4,"Chrome",1,"Switch","Novel101",1,"Novel85",0,4459,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",8,"Short","No-socialFirst","Zero",4,"Chrome",1,"Switch","Novel123",1,"Novel85",0,3983,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",9,"Short","No-socialFirst","Zero",4,"Chrome",2,"Same","Novel14",3,"Novel14",3,2900,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",10,"Short","No-socialFirst","Zero",4,"Chrome",2,"Same","Novel14",0,"Novel14",3,3049,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",11,"Short","No-socialFirst","Zero",4,"Chrome",3,"Switch","Novel8",3,"Novel133",1,5333,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",12,"Short","No-socialFirst","Zero",4,"Chrome",3,"Switch","Novel133",0,"Novel133",1,2075,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",13,"Short","No-socialFirst","Zero",4,"Chrome",4,"Same","Novel89",3,"Novel89",3,935,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",14,"Short","No-socialFirst","Zero",4,"Chrome",4,"Same","Novel89",3,"Novel89",3,613,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",15,"Short","No-socialFirst","Zero",4,"Chrome",5,"Switch","Novel64",1,"Novel9",3,3203,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",16,"Short","No-socialFirst","Zero",4,"Chrome",5,"Switch","Novel100",2,"Novel9",3,197,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",17,"Short","No-socialFirst","Zero",4,"Chrome",6,"Same","Novel107",3,"Novel107",3,1548,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",18,"Short","No-socialFirst","Zero",4,"Chrome",6,"Same","Novel107",3,"Novel107",3,45,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",19,"Short","No-socialFirst","Zero",4,"Chrome",7,"Switch","Novel23",2,"Novel99",0,1434,"straightahead",-1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",20,"Short","No-socialFirst","Zero",4,"Chrome",7,"Switch","Novel103",1,"Novel99",0,341,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",21,"Short","No-socialFirst","Zero",4,"Chrome",8,"Same","Novel75",2,"Novel75",2,1245,"silentLDmedium",0,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",22,"Short","No-socialFirst","Zero",4,"Chrome",8,"Same","Novel75",1,"Novel75",2,55,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",23,"Short","No-socialFirst","Zero",4,"Chrome",9,"Switch","Novel22",3,"Novel55",1,332,"silentLDmedium",0,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",24,"Short","No-socialFirst","Zero",4,"Chrome",9,"Switch","Novel55",0,"Novel55",1,218,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",25,"Short","No-socialFirst","Zero",4,"Chrome",10,"Same","Novel84",2,"Novel84",2,11,"silentRDmedium",2,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",26,"Short","No-socialFirst","Zero",4,"Chrome",10,"Same","Novel84",0,"Novel84",2,87,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",27,"Short","No-socialFirst","Zero",4,"Chrome",11,"Switch","Novel27",3,"Novel21",0,1377,"silentRUmedium",3,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",28,"Short","No-socialFirst","Zero",4,"Chrome",11,"Switch","Novel130",2,"Novel21",0,77,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",29,"Short","No-socialFirst","Zero",4,"Chrome",12,"Same","Novel116",0,"Novel116",0,709,"silentRDmedium",2,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",30,"Short","No-socialFirst","Zero",4,"Chrome",12,"Same","Novel116",3,"Novel116",0,6,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",31,"Short","No-socialFirst","Zero",4,"Chrome",13,"Switch","Novel137",0,"Novel42",1,1023,"silentRDmedium",2,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",32,"Short","No-socialFirst","Zero",4,"Chrome",13,"Switch","Novel79",0,"Novel42",1,166,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",33,"Short","No-socialFirst","Zero",4,"Chrome",14,"Same","Novel11",0,"Novel11",0,390,"silentLDmedium",0,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",34,"Short","No-socialFirst","Zero",4,"Chrome",14,"Same","Novel11",1,"Novel11",0,337,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:01:33",35,"Short","No-socialFirst","Zero",4,"Chrome",15,"Switch","Novel121",0,"Novel60",2,634,"silentLUmedium",1,0,1,0,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,FALSE,"78"
"Aug 08 2014","14:01:33",36,"Short","No-socialFirst","Zero",4,"Chrome",15,"Switch","Novel60",3,"Novel60",2,65,"straightahead",-1,0,0,1,(Aug 08 2014 14:01:33),0,TRUE,FALSE,4,TRUE,"78"
"Aug 08 2014","14:10:53",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,1294,"straightahead",-1,1,0,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,117,"straightahead",-1,1,0,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,87,"straightahead",-1,1,0,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,473,"straightahead",-1,1,0,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel123",3,"Novel44",0,745,"silentRDshort",2,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel17",3,"Novel44",0,672,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,TRUE,4,FALSE,"79"
"Aug 08 2014","14:10:53",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel108",1,"Novel108",1,464,"silentRUshort",3,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel108",1,"Novel108",1,122,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel84",2,"Novel73",3,210,"silentLDshort",0,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel128",2,"Novel73",3,1722,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel93",1,"Novel93",1,217,"silentRUshort",3,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Same","Novel93",2,"Novel93",1,705,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel55",1,"Novel61",0,345,"silentRUshort",3,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Switch","Novel61",0,"Novel61",0,209,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel64",2,"Novel64",2,503,"silentLDshort",0,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Same","Novel64",1,"Novel64",2,207,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel20",1,"Novel104",3,475,"silentRUshort",3,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Switch","Novel32",1,"Novel104",3,3734,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel133",1,"Novel133",1,352,"silentRUshort",3,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Same","Novel133",1,"Novel133",1,349,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel110",1,"Novel43",0,1321,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Switch","Novel43",3,"Novel43",0,1424,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel115",1,"Novel115",1,841,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Same","Novel115",2,"Novel115",1,2089,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel38",2,"Novel56",1,2490,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Switch","Novel33",0,"Novel56",1,937,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel124",2,"Novel124",2,1164,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Same","Novel124",0,"Novel124",2,298,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel45",1,"Novel121",2,683,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Switch","Novel137",0,"Novel121",2,1661,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel37",1,"Novel37",1,748,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Same","Novel66",1,"Novel37",1,1460,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel97",0,"Novel2",3,329,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,FALSE,"79"
"Aug 08 2014","14:10:53",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Switch","Novel2",0,"Novel2",3,249,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel122",0,"Novel122",0,2952,"straightahead",-1,0,1,0,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","14:10:53",36,"Short","SocialFirst","Zero",4,"Chrome",15,"Same","Novel122",1,"Novel122",0,187,"straightahead",-1,0,0,1,(Aug 08 2014 14:10:53),0,TRUE,FALSE,4,TRUE,"79"
"Aug 08 2014","16:47:12",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,583,"straightahead",-1,1,0,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","squirrel",0,"",0,641,"straightahead",-1,1,0,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",1,"",0,882,"straightahead",-1,1,0,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","tomato",2,"",0,500,"straightahead",-1,1,0,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel26",0,"Novel26",0,84,"silentLUshort",1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Same","Novel26",3,"Novel26",0,1577,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,TRUE,4,TRUE,"80"
"Aug 08 2014","16:47:12",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel109",1,"Novel86",3,125,"silentRUshort",3,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Switch","Novel29",3,"Novel86",3,722,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel108",0,"Novel108",0,542,"silentLUshort",1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Same","Novel108",0,"Novel108",0,501,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",11,"Short","SocialFirst","Zero",4,"Chrome",3,"Switch","Novel98",0,"Novel91",2,535,"silentLUshort",1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",12,"Short","SocialFirst","Zero",4,"Chrome",3,"Switch","Novel31",0,"Novel91",2,1329,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",13,"Short","SocialFirst","Zero",4,"Chrome",4,"Same","Novel10",0,"Novel10",0,535,"silentLUshort",1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",14,"Short","SocialFirst","Zero",4,"Chrome",4,"Same","Novel10",2,"Novel10",0,695,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",15,"Short","SocialFirst","Zero",4,"Chrome",5,"Switch","Novel95",2,"Novel48",3,30,"silentLDshort",0,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",16,"Short","SocialFirst","Zero",4,"Chrome",5,"Switch","Novel46",2,"Novel48",3,698,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",17,"Short","SocialFirst","Zero",4,"Chrome",6,"Same","Novel135",3,"Novel135",3,682,"silentRDshort",2,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",18,"Short","SocialFirst","Zero",4,"Chrome",6,"Same","Novel135",3,"Novel135",3,227,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",19,"Short","SocialFirst","Zero",4,"Chrome",7,"Switch","Novel66",3,"Novel1",1,187,"silentRDshort",2,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",20,"Short","SocialFirst","Zero",4,"Chrome",7,"Switch","Novel37",3,"Novel1",1,861,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",21,"Short","SocialFirst","Zero",4,"Chrome",8,"Same","Novel110",2,"Novel110",2,3003,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",22,"Short","SocialFirst","Zero",4,"Chrome",8,"Same","Novel110",1,"Novel110",2,311,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",23,"Short","SocialFirst","Zero",4,"Chrome",9,"Switch","Novel4",3,"Novel103",1,611,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",24,"Short","SocialFirst","Zero",4,"Chrome",9,"Switch","Novel138",1,"Novel103",1,1270,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",25,"Short","SocialFirst","Zero",4,"Chrome",10,"Same","Novel18",0,"Novel18",0,1295,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",26,"Short","SocialFirst","Zero",4,"Chrome",10,"Same","Novel18",1,"Novel18",0,185,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",27,"Short","SocialFirst","Zero",4,"Chrome",11,"Switch","Novel77",2,"Novel96",3,687,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",28,"Short","SocialFirst","Zero",4,"Chrome",11,"Switch","Novel87",0,"Novel96",3,198,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",29,"Short","SocialFirst","Zero",4,"Chrome",12,"Same","Novel2",1,"Novel2",1,1381,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",30,"Short","SocialFirst","Zero",4,"Chrome",12,"Same","Novel2",0,"Novel2",1,90,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",31,"Short","SocialFirst","Zero",4,"Chrome",13,"Switch","Novel36",1,"Novel137",3,861,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",32,"Short","SocialFirst","Zero",4,"Chrome",13,"Switch","Novel93",1,"Novel137",3,98,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",33,"Short","SocialFirst","Zero",4,"Chrome",14,"Same","Novel75",1,"Novel75",1,1097,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",34,"Short","SocialFirst","Zero",4,"Chrome",14,"Same","Novel75",2,"Novel75",1,259,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,TRUE,"80"
"Aug 08 2014","16:47:12",35,"Short","SocialFirst","Zero",4,"Chrome",15,"Switch","Novel12",0,"Novel23",2,1003,"straightahead",-1,0,1,0,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:47:12",36,"Short","SocialFirst","Zero",4,"Chrome",15,"Switch","Novel113",3,"Novel23",2,483,"straightahead",-1,0,0,1,(Aug 08 2014 16:47:12),0,TRUE,FALSE,4,FALSE,"80"
"Aug 08 2014","16:02:12",1,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,2751,"straightahead",-1,1,0,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
"Aug 08 2014","16:02:12",2,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","squirrel",0,"",0,920,"straightahead",-1,1,0,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
"Aug 08 2014","16:02:12",3,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",1,"",0,1074,"straightahead",-1,1,0,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
"Aug 08 2014","16:02:12",4,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","tomato",2,"",0,1489,"straightahead",-1,1,0,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
"Aug 08 2014","16:02:12",5,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel73",1,"Novel27",0,7445,"silentLDshort",0,0,1,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
"Aug 08 2014","16:02:12",6,"Short","SocialFirst","Zero",4,"Chrome",0,"Switch","Novel24",2,"Novel27",0,3999,"straightahead",-1,0,0,1,(Aug 08 2014 16:02:12),0,TRUE,TRUE,4,FALSE,"81"
"Aug 08 2014","16:02:12",7,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel77",1,"Novel77",1,1027,"silentRUshort",3,0,1,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,TRUE,"81"
"Aug 08 2014","16:02:12",8,"Short","SocialFirst","Zero",4,"Chrome",1,"Same","Novel77",0,"Novel77",1,1226,"straightahead",-1,0,0,1,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,TRUE,"81"
"Aug 08 2014","16:02:12",9,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel69",0,"Novel1",2,1553,"silentLUshort",1,0,1,0,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
"Aug 08 2014","16:02:12",10,"Short","SocialFirst","Zero",4,"Chrome",2,"Switch","Novel138",2,"Novel1",2,2631,"straightahead",-1,0,0,1,(Aug 08 2014 16:02:12),0,TRUE,FALSE,4,FALSE,"81"
