subid,gender,age,age_group,condition,trial,itemNum,trialType,samePos,chosen,chosen_idx,kept,kept_idx,rt,faceVid,faceIdx,trial_cat,correct,include,version_expt,condition_expt,faceVid_expo,faceVid_expo_idx
42,f,4.02,4,No-social,12,4,1,0,Novel26,1,Novel26,0,7198,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,13,5,2,1,Novel7,0,Novel17,1,6135,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
42,f,4.02,4,No-social,14,5,2,1,Novel17,1,Novel17,1,1906,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
44,f,4.04,4,Social,1,0,1,0,flower,1,,0,2633,RDkidslonger,1,example,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,2,0,1,0,truck,0,,0,1186,LDkidslonger,0,example,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,3,0,1,0,Novel9,1,Novel9,1,45919,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,4,0,1,0,Novel9,0,Novel9,1,6385,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,5,1,1,1,Novel23,1,Novel23,1,7408,straightaheadlonger,-1,exposure,FALSE,1,v2,social,LDkidslonger,0
44,f,4.04,4,Social,6,1,1,1,Novel23,1,Novel23,1,3969,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
44,f,4.04,4,Social,7,2,2,0,Novel24,1,Novel11,0,2797,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,8,2,2,0,Novel11,1,Novel11,0,3722,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,9,3,2,1,Novel14,1,Novel25,0,3519,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,10,3,2,1,Novel26,1,Novel25,0,4845,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,11,4,1,0,Novel5,1,Novel5,1,2526,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,12,4,1,0,Novel28,1,Novel5,1,4252,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,13,5,2,1,Novel7,1,Novel18,0,3323,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
44,f,4.04,4,Social,14,5,2,1,Novel12,1,Novel18,0,3383,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
45,m,4.08,4,No-social,1,0,1,1,flower,1,,0,1810,RDkidslonger,1,example,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,2,0,1,1,truck,0,,0,2982,LDkidslonger,0,example,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,3,0,1,1,Novel28,0,Novel28,0,4464,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,4,0,1,1,Novel28,0,Novel28,0,3652,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,5,1,1,0,Novel20,1,Novel20,1,2005,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,6,1,1,0,Novel20,0,Novel20,1,1808,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,7,2,2,1,Novel8,0,Novel13,1,1327,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,8,2,2,1,Novel13,1,Novel13,1,4648,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,9,3,2,0,Novel4,1,Novel3,0,1540,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,10,3,2,0,Novel3,1,Novel3,0,3179,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,11,4,1,1,Novel26,1,Novel26,1,2404,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,12,4,1,1,Novel26,1,Novel26,1,2077,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,13,5,2,0,Novel12,1,Novel2,0,1748,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
45,m,4.08,4,No-social,14,5,2,0,Novel11,0,Novel2,0,1717,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
46,m,4.03,4,Social,1,0,1,1,flower,1,,0,4538,RDkidslonger,1,example,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,2,0,1,1,truck,0,,0,3133,LDkidslonger,0,example,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,3,0,1,1,Novel17,1,Novel17,1,1656,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,4,0,1,1,Novel17,1,Novel17,1,1446,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,5,1,1,0,Novel10,0,Novel10,0,2105,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
46,m,4.03,4,Social,6,1,1,0,Novel10,1,Novel10,0,1561,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
46,m,4.03,4,Social,7,2,2,0,Novel18,1,Novel14,0,1499,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,8,2,2,0,Novel14,1,Novel14,0,4781,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,9,3,2,1,Novel28,1,Novel2,0,3462,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,10,3,2,1,Novel21,1,Novel2,0,3778,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,11,4,1,1,Novel6,1,Novel6,1,5220,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,12,4,1,1,Novel6,1,Novel6,1,2243,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
46,m,4.03,4,Social,13,5,2,0,Novel26,0,Novel13,1,10433,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
46,m,4.03,4,Social,14,5,2,0,Novel13,0,Novel13,1,2936,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
47,f,3.02,3,No-social,1,0,1,1,flower,1,,0,5835,RDkidslonger,1,example,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,2,0,1,1,tie,1,,0,3188,LDkidslonger,0,example,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,3,0,1,1,Novel16,1,Novel16,1,15576,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,4,0,1,1,Novel25,0,Novel16,1,9248,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,5,1,1,0,Novel22,1,Novel22,1,4544,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,6,1,1,0,Novel3,1,Novel22,1,5861,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,7,2,2,0,Novel14,1,Novel9,0,3754,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,8,2,2,0,Novel9,1,Novel9,0,4717,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,9,3,2,1,Novel24,1,Novel8,0,1720,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,10,3,2,1,Novel27,1,Novel8,0,6421,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,11,4,1,1,Novel7,1,Novel7,1,2906,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,12,4,1,1,Novel7,1,Novel7,1,4713,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,13,5,2,0,Novel5,1,Novel15,0,4313,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
47,f,3.02,3,No-social,14,5,2,0,Novel15,1,Novel15,0,2531,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
48,f,4.04,4,Social,1,0,1,0,flower,1,,0,7474,RDkidslonger,1,example,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,2,0,1,0,truck,0,,0,1396,LDkidslonger,0,example,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,3,0,1,0,Novel21,0,Novel21,0,4979,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,4,0,1,0,Novel21,1,Novel21,0,1655,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,5,1,1,1,Novel25,0,Novel25,0,1348,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,6,1,1,1,Novel25,0,Novel25,0,1770,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,7,2,2,0,Novel27,1,Novel12,0,5161,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
48,f,4.04,4,Social,8,2,2,0,Novel20,0,Novel12,0,5260,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
48,f,4.04,4,Social,9,3,2,1,Novel23,1,Novel6,0,3851,straightaheadlonger,-1,exposure,FALSE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,10,3,2,1,Novel6,0,Novel6,0,2484,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,11,4,1,0,Novel15,0,Novel15,0,1176,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,12,4,1,0,Novel15,1,Novel15,0,10393,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
48,f,4.04,4,Social,13,5,2,1,Novel14,1,Novel11,0,1508,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
48,f,4.04,4,Social,14,5,2,1,Novel11,0,Novel11,0,4921,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
49,m,3.11,3,No-social,1,0,1,0,flower,1,,0,21452,RDkidslonger,1,example,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,2,0,1,0,truck,0,,0,5146,LDkidslonger,0,example,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,3,0,1,0,Novel7,1,Novel7,1,9262,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,4,0,1,0,Novel7,0,Novel7,1,2954,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,5,1,1,1,Novel10,1,Novel10,1,7063,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,6,1,1,1,Novel10,1,Novel10,1,4077,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,7,2,2,0,Novel9,1,Novel23,0,7263,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,8,2,2,0,Novel17,0,Novel23,0,3629,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,9,3,2,1,Novel13,1,Novel6,0,3386,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,10,3,2,1,Novel18,1,Novel6,0,6279,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,11,4,1,0,Novel1,1,Novel1,1,7407,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,12,4,1,0,Novel1,0,Novel1,1,9203,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,13,5,2,1,Novel19,0,Novel3,1,3102,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
49,m,3.11,3,No-social,14,5,2,1,Novel11,0,Novel3,1,3352,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
50,m,4.06,4,Social,1,0,1,0,flower,1,,0,3905,RDkidslonger,1,example,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,2,0,1,0,truck,0,,0,1052,LDkidslonger,0,example,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,3,0,1,0,Novel3,1,Novel3,1,6276,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,4,0,1,0,Novel3,0,Novel3,1,2845,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,5,1,1,1,Novel18,1,Novel18,1,6635,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,6,1,1,1,Novel11,0,Novel18,1,2538,RDkidslonger,1,test,FALSE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,7,2,2,1,Novel23,1,Novel8,0,2068,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,8,2,2,1,Novel8,0,Novel8,0,9145,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,9,3,2,0,Novel9,0,Novel14,1,9727,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
50,m,4.06,4,Social,10,3,2,0,Novel14,0,Novel14,1,2367,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
50,m,4.06,4,Social,11,4,1,0,Novel26,1,Novel26,1,5388,straightaheadlonger,-1,exposure,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,12,4,1,0,Novel26,0,Novel26,1,7400,RDkidslonger,1,test,TRUE,1,v2,social,RDkidslonger,1
50,m,4.06,4,Social,13,5,2,1,Novel27,0,Novel21,1,2245,straightaheadlonger,-1,exposure,TRUE,1,v2,social,LDkidslonger,0
50,m,4.06,4,Social,14,5,2,1,Novel21,1,Novel21,1,7117,LDkidslonger,0,test,TRUE,1,v2,social,LDkidslonger,0
51,m,4,4,No-social,1,0,1,1,flower,1,,0,5630,RDkidslonger,1,example,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,2,0,1,1,truck,0,,0,4420,LDkidslonger,0,example,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,3,0,1,1,Novel11,1,Novel11,1,6313,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,4,0,1,1,Novel2,0,Novel11,1,2550,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,5,1,1,0,Novel28,0,Novel28,0,1833,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,6,1,1,0,Novel28,1,Novel28,0,2932,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,7,2,2,1,Novel14,1,Novel3,0,2684,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,8,2,2,1,Novel3,0,Novel3,0,6899,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,9,3,2,0,Novel6,0,Novel25,1,894,straightaheadlonger,-1,exposure,FALSE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,10,3,2,0,Novel13,1,Novel25,1,1917,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,11,4,1,1,Novel1,1,Novel1,1,3517,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,12,4,1,1,Novel24,0,Novel1,1,2243,straightaheadlonger,-1,test,FALSE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,13,5,2,0,Novel19,1,Novel4,0,2970,straightaheadlonger,-1,exposure,TRUE,1,v2,no-social,straightaheadlonger,1
51,m,4,4,No-social,14,5,2,0,Novel4,1,Novel4,0,3900,straightaheadlonger,-1,test,TRUE,1,v2,no-social,straightaheadlonger,1
