"subids","itemNum","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","trialType","samePos","chosen.x","correct","chosenIdx","gaze_target.x","trial_category","kept","keptIdx","rt","face","faceIdx","rel_subj","intervalNum","include","first.trial","numPicN","block","prop_cond_clean","reliability","include_good_rt","gaze_target.y","chosen.y","correct_exposure","total_exposure_correct","chosen","gaze_target"
476,11,"Feb 23 2015","14:09:32",25,"Live","25%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,1,NA,"exposure","Novel62",0,1603,"up-right-4sec",3,18,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel104","Novel104"
476,12,"Feb 23 2015","14:09:32",27,"Live","25%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,1,NA,"exposure","Novel65",1,2254,"up-right-4sec",3,18,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel65","Novel65"
476,13,"Feb 23 2015","14:09:32",29,"Live","25%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel112",1,745,"down-right-4sec",2,18,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel20","Novel20"
476,14,"Feb 23 2015","14:09:32",31,"Live","25%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel119",2,1909,"down-left-4sec",0,18,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel119","Novel119"
476,15,"Feb 23 2015","14:09:32",33,"Live","25%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,0,NA,"exposure","Novel19",1,1579,"up-left-4sec",1,18,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel61","Novel61"
477,10,"Feb 23 2015","14:27:21",24,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel27",TRUE,0,NA,"test","Novel27",2,359,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel27","Novel27",TRUE,8,NA,NA
477,11,"Feb 23 2015","14:27:21",26,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel22",FALSE,1,NA,"test","Novel130",1,724,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel125","Novel125",TRUE,8,NA,NA
477,12,"Feb 23 2015","14:27:21",28,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel87",TRUE,2,NA,"test","Novel87",2,326,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel87","Novel87",TRUE,8,NA,NA
477,13,"Feb 23 2015","14:27:21",30,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel95",TRUE,1,NA,"test","Novel95",0,598,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel121","Novel121",TRUE,8,NA,NA
477,14,"Feb 23 2015","14:27:21",32,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel82",TRUE,0,NA,"test","Novel82",1,324,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel82","Novel82",TRUE,8,NA,NA
477,15,"Feb 23 2015","14:27:21",34,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel116",FALSE,0,NA,"test","Novel84",0,1384,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel56","Novel56",TRUE,8,NA,NA
477,8,"Feb 23 2015","14:27:21",20,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel48",TRUE,0,NA,"test","Novel48",2,1982,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel48","Novel48",TRUE,8,NA,NA
477,9,"Feb 23 2015","14:27:21",22,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel75",FALSE,2,NA,"test","Novel74",0,1382,"straight-ahead",-1,0.38,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel109","Novel109",TRUE,8,NA,NA
477,8,"Feb 23 2015","14:27:21",19,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel48",2,7979,"down-left-4sec",0,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel48","Novel48"
477,9,"Feb 23 2015","14:27:21",21,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel74",0,1023,"down-left-4sec",0,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel109","Novel109"
477,10,"Feb 23 2015","14:27:21",23,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel27",2,1619,"down-left-4sec",0,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel27","Novel27"
477,11,"Feb 23 2015","14:27:21",25,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,0,NA,"exposure","Novel130",1,1431,"up-left-4sec",1,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel125","Novel125"
477,12,"Feb 23 2015","14:27:21",27,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel87",2,696,"down-left-4sec",0,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel87","Novel87"
477,13,"Feb 23 2015","14:27:21",29,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel95",0,1294,"down-right-4sec",2,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel121","Novel121"
477,14,"Feb 23 2015","14:27:21",31,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,1,NA,"exposure","Novel82",1,455,"up-right-4sec",3,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel82","Novel82"
477,15,"Feb 23 2015","14:27:21",33,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel84",0,830,"down-left-4sec",0,37,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel56","Novel56"
478,10,"Feb 23 2015","15:05:33",24,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel132",FALSE,2,NA,"test","Novel122",0,2795,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel29","Novel29",TRUE,7,NA,NA
478,11,"Feb 23 2015","15:05:33",26,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel79",TRUE,2,NA,"test","Novel79",0,560,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel79","Novel79",TRUE,7,NA,NA
478,12,"Feb 23 2015","15:05:33",28,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel12",FALSE,0,NA,"test","Novel49",0,341,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel113","Novel113",TRUE,7,NA,NA
478,13,"Feb 23 2015","15:05:33",30,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel72",TRUE,2,NA,"test","Novel72",0,303,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel72","Novel72",TRUE,7,NA,NA
478,14,"Feb 23 2015","15:05:33",32,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel41",FALSE,2,NA,"test","Novel127",1,1266,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel75","Novel75",TRUE,7,NA,NA
478,15,"Feb 23 2015","15:05:33",34,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel89",TRUE,1,NA,"test","Novel89",2,593,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel89","Novel89",TRUE,7,NA,NA
478,9,"Feb 23 2015","15:05:33",22,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel62",TRUE,0,NA,"test","Novel62",2,724,"straight-ahead",-1,0.76,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel62","Novel62",TRUE,7,NA,NA
478,9,"Feb 23 2015","15:05:33",21,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel62",2,2344,"down-right-4sec",2,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel62","Novel62"
478,10,"Feb 23 2015","15:05:33",23,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,1,NA,"exposure","Novel122",0,1315,"up-right-4sec",3,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel29","Novel29"
478,11,"Feb 23 2015","15:05:33",25,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,0,NA,"exposure","Novel79",0,2959,"up-left-4sec",1,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel79","Novel79"
478,12,"Feb 23 2015","15:05:33",27,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,1,NA,"exposure","Novel49",0,805,"up-right-4sec",3,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel113","Novel113"
478,13,"Feb 23 2015","15:05:33",29,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,0,NA,"exposure","Novel72",0,2156,"up-left-4sec",1,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel72","Novel72"
478,14,"Feb 23 2015","15:05:33",31,"Live","75%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel127",1,2521,"down-left-4sec",0,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel75","Novel75"
478,15,"Feb 23 2015","15:05:33",33,"Live","75%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel89",2,3906,"down-right-4sec",2,75,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel89","Novel89"
479,10,"Feb 23 2015","15:59:04",24,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",0,"Novel90",TRUE,2,NA,"test","Novel90",1,355,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","100%",1,1,"Novel90","Novel90",TRUE,6,NA,NA
479,12,"Feb 23 2015","15:59:04",28,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",1,"Novel18",TRUE,0,NA,"test","Novel18",2,732,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","100%",1,1,"Novel18","Novel18",TRUE,6,NA,NA
479,13,"Feb 23 2015","15:59:04",30,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Switch",1,"Novel4",FALSE,2,NA,"test","Novel103",1,4796,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","100%",1,1,"Novel71","Novel71",TRUE,6,NA,NA
479,14,"Feb 23 2015","15:59:04",32,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",1,"Novel70",TRUE,0,NA,"test","Novel70",1,409,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","100%",1,1,"Novel70","Novel70",TRUE,6,NA,NA
479,15,"Feb 23 2015","15:59:04",34,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Switch",0,"Novel26",TRUE,0,NA,"test","Novel26",1,2265,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","100%",1,1,"Novel126","Novel126",TRUE,6,NA,NA
479,8,"Feb 23 2015","15:59:04",20,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",1,"Novel21",TRUE,0,NA,"test","Novel21",2,2366,"straight-ahead",-1,0.77,0,TRUE,FALSE,4,"test","100%",1,1,"Novel21","Novel21",TRUE,6,NA,NA
479,8,"Feb 23 2015","15:59:04",19,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",1,NA,TRUE,2,NA,"exposure","Novel21",2,5663,"down-right-4sec",2,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel21","Novel21"
479,9,"Feb 23 2015","15:59:04",21,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Switch",0,NA,TRUE,2,NA,"exposure","Novel74",0,3471,"down-right-4sec",2,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel56","Novel56"
479,10,"Feb 23 2015","15:59:04",23,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",0,NA,TRUE,1,NA,"exposure","Novel90",1,1719,"up-right-4sec",3,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel90","Novel90"
479,11,"Feb 23 2015","15:59:04",25,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Switch",1,NA,TRUE,0,NA,"exposure","Novel66",1,1809,"up-left-4sec",1,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel109","Novel109"
479,12,"Feb 23 2015","15:59:04",27,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",1,NA,TRUE,2,NA,"exposure","Novel18",2,2873,"down-left-4sec",0,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel18","Novel18"
479,13,"Feb 23 2015","15:59:04",29,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Switch",1,NA,TRUE,0,NA,"exposure","Novel103",1,7128,"up-left-4sec",1,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel71","Novel71"
479,14,"Feb 23 2015","15:59:04",31,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Same",1,NA,TRUE,1,NA,"exposure","Novel70",1,2043,"up-right-4sec",3,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel70","Novel70"
479,15,"Feb 23 2015","15:59:04",33,"Live","100%_reliable","Zero",4,"Chrome","                INTERESTING HIT","Switch",0,NA,TRUE,2,NA,"exposure","Novel26",1,4265,"down-right-4sec",2,76,0,TRUE,FALSE,4,"test","100%",1,1,NA,NA,NA,NA,"Novel126","Novel126"
480,10,"Feb 23 2015","17:00:43",24,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel15",FALSE,0,NA,"test","Novel20",0,1493,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel86","Novel86",TRUE,7,NA,NA
480,11,"Feb 23 2015","17:00:43",26,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel136",TRUE,0,NA,"test","Novel136",1,1157,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel136","Novel136",TRUE,7,NA,NA
480,12,"Feb 23 2015","17:00:43",28,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel134",FALSE,1,NA,"test","Novel59",1,2571,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel131","Novel131",TRUE,7,NA,NA
480,13,"Feb 23 2015","17:00:43",30,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel88",FALSE,2,NA,"test","Novel108",1,1086,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel108","Novel108",TRUE,7,NA,NA
480,14,"Feb 23 2015","17:00:43",32,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel23",FALSE,0,NA,"test","Novel62",0,531,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel125","Novel125",TRUE,7,NA,NA
480,15,"Feb 23 2015","17:00:43",34,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel28",FALSE,1,NA,"test","Novel60",2,1673,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel60","Novel60",TRUE,7,NA,NA
480,8,"Feb 23 2015","17:00:43",20,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel10",TRUE,0,NA,"test","Novel10",1,2120,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel19","Novel25",FALSE,7,NA,NA
480,9,"Feb 23 2015","17:00:43",22,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel39",TRUE,2,NA,"test","Novel39",2,2987,"straight-ahead",-1,0.36,0,TRUE,FALSE,4,"test","0%",0,1,"Novel39","Novel39",TRUE,7,NA,NA
480,8,"Feb 23 2015","17:00:43",19,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,FALSE,2,NA,"exposure","Novel10",1,2703,"up-left-4sec",1,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel25","Novel19"
480,9,"Feb 23 2015","17:00:43",21,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel39",2,2562,"down-left-4sec",0,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel39","Novel39"
480,10,"Feb 23 2015","17:00:43",23,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel20",0,2108,"down-right-4sec",2,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel86","Novel86"
480,11,"Feb 23 2015","17:00:43",25,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,1,NA,"exposure","Novel136",1,3500,"up-right-4sec",3,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel136","Novel136"
480,12,"Feb 23 2015","17:00:43",27,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel59",1,1309,"up-left-4sec",1,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel131","Novel131"
480,13,"Feb 23 2015","17:00:43",29,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,1,NA,"exposure","Novel108",1,2678,"up-right-4sec",3,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel108","Novel108"
480,14,"Feb 23 2015","17:00:43",31,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,1,NA,"exposure","Novel62",0,3620,"up-right-4sec",3,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel125","Novel125"
480,15,"Feb 23 2015","17:00:43",33,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel60",2,1344,"down-left-4sec",0,35,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel60","Novel60"
481,10,"Feb 23 2015","17:03:37",24,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel10",TRUE,0,NA,"test","Novel10",2,914,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel10","Novel10",TRUE,8,NA,NA
481,11,"Feb 23 2015","17:03:37",26,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel138",FALSE,1,NA,"test","Novel132",1,1575,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel94","Novel94",TRUE,8,NA,NA
481,12,"Feb 23 2015","17:03:37",28,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel40",FALSE,1,NA,"test","Novel6",2,2053,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel6","Novel6",TRUE,8,NA,NA
481,13,"Feb 23 2015","17:03:37",30,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel33",FALSE,2,NA,"test","Novel52",1,3459,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel80","Novel80",TRUE,8,NA,NA
481,14,"Feb 23 2015","17:03:37",32,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel54",TRUE,1,NA,"test","Novel54",0,728,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel54","Novel54",TRUE,8,NA,NA
481,15,"Feb 23 2015","17:03:37",34,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,"Novel2",FALSE,2,NA,"test","Novel3",0,1193,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel77","Novel77",TRUE,8,NA,NA
481,8,"Feb 23 2015","17:03:37",20,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel57",TRUE,1,NA,"test","Novel57",2,3296,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel57","Novel57",TRUE,8,NA,NA
481,9,"Feb 23 2015","17:03:37",22,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel128",FALSE,2,NA,"test","Novel7",0,6000,"straight-ahead",-1,0.3,0,TRUE,FALSE,4,"test","0%",0,1,"Novel121","Novel121",TRUE,8,NA,NA
481,8,"Feb 23 2015","17:03:37",19,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel57",2,9366,"down-right-4sec",2,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel57","Novel57"
481,9,"Feb 23 2015","17:03:37",21,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel7",0,3565,"down-right-4sec",2,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel121","Novel121"
481,10,"Feb 23 2015","17:03:37",23,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel10",2,3086,"down-left-4sec",0,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel10","Novel10"
481,11,"Feb 23 2015","17:03:37",25,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel132",1,1153,"up-left-4sec",1,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel94","Novel94"
481,12,"Feb 23 2015","17:03:37",27,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,2,NA,"exposure","Novel6",2,4103,"down-left-4sec",0,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel6","Novel6"
481,13,"Feb 23 2015","17:03:37",29,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,0,NA,"exposure","Novel52",1,987,"up-left-4sec",1,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel80","Novel80"
481,14,"Feb 23 2015","17:03:37",31,"Live","0%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,0,NA,"exposure","Novel54",0,1253,"up-left-4sec",1,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel54","Novel54"
481,15,"Feb 23 2015","17:03:37",33,"Live","0%_reliable","Zero",4,"Chrome","                ","Switch",0,NA,TRUE,2,NA,"exposure","Novel3",0,1143,"down-left-4sec",0,29,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel77","Novel77"
482,10,"Feb 23 2015","17:54:45",24,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,"Novel134",TRUE,1,NA,"test","Novel134",0,8188,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel134","Novel134",TRUE,5,NA,NA
482,11,"Feb 23 2015","17:54:45",26,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Switch",0,"Novel35",FALSE,1,NA,"test","Novel128",0,2747,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel83","Novel83",TRUE,5,NA,NA
482,12,"Feb 23 2015","17:54:45",28,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,"Novel59",TRUE,1,NA,"test","Novel59",0,761,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel43","Novel59",FALSE,5,NA,NA
482,13,"Feb 23 2015","17:54:45",30,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Switch",1,"Novel38",TRUE,0,NA,"test","Novel38",1,1025,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel38","Novel39",FALSE,5,NA,NA
482,14,"Feb 23 2015","17:54:45",32,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,"Novel62",TRUE,1,NA,"test","Novel62",2,771,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel62","Novel62",TRUE,5,NA,NA
482,15,"Feb 23 2015","17:54:45",34,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Switch",0,"Novel66",FALSE,2,NA,"test","Novel125",0,1022,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel60","Novel60",TRUE,5,NA,NA
482,8,"Feb 23 2015","17:54:45",20,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,"Novel28",FALSE,2,NA,"test","Novel86",2,4079,"straight-ahead",-1,0.11,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel86","Novel86",TRUE,5,NA,NA
482,8,"Feb 23 2015","17:54:45",19,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,NA,TRUE,2,NA,"exposure","Novel86",2,7380,"down-right-4sec",2,10,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel86","Novel86"
482,10,"Feb 23 2015","17:54:45",23,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,NA,TRUE,0,NA,"exposure","Novel134",0,3667,"up-left-4sec",1,10,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel134","Novel134"
482,11,"Feb 23 2015","17:54:45",25,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Switch",0,NA,TRUE,1,NA,"exposure","Novel128",0,4184,"up-right-4sec",3,10,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel83","Novel83"
482,12,"Feb 23 2015","17:54:45",27,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Same",1,NA,FALSE,0,NA,"exposure","Novel59",0,5162,"down-right-4sec",2,10,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel59","Novel43"
482,13,"Feb 23 2015","17:54:45",29,"Live","25%_reliable","Zero",4,"Chrome","It was very difficult to assign pictures to the words.","Switch",1,NA,FALSE,2,NA,"exposure","Novel38",1,4086,"up-right-4sec",3,10,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel39","Novel38"
